sample_group,strategy_id,ma_period,threshold,metric,horizon,observed_count,mean,median,win_rate,profit_factor,symbol_count,date_count
supplemental_2023_09_legacy,ng_r3_volume_quality,120,all,net,5d,15162,-0.0066599095501499,,0.3512729191399552,0.6269086078932767,,20
supplemental_2023_09_legacy,ng_r3_volume_quality,120,ge1,net,60m,50,-0.0080581784839656,,0.2,0.2152297970074848,,15
supplemental_2023_09_legacy,ng_r3_volume_quality,120,ge1,net,1d,50,-0.015830316206889,,0.38,0.1969430196429522,,15
supplemental_2023_09_legacy,ng_r3_volume_quality,120,ge1,net,5d,50,-0.0408045534395598,,0.2,0.1563218424097455,,15
supplemental_2023_09_legacy,ng_r3_volume_quality,120,ge2,net,60m,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,120,ge2,net,1d,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,120,ge2,net,5d,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,120,ge3,net,60m,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,120,ge3,net,1d,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,120,ge3,net,5d,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,120,ge4,net,60m,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,120,ge4,net,1d,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,120,ge4,net,5d,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,120,ge5,net,60m,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,120,ge5,net,1d,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,120,ge5,net,5d,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,240,all,net,60m,10204,-0.0029845631582356,,0.2850842806742454,0.3847899433810617,,20
supplemental_2023_09_legacy,ng_r3_volume_quality,240,all,net,1d,10189,-0.0031809981490189,,0.3846304838551379,0.6633755124616748,,20
supplemental_2023_09_legacy,ng_r3_volume_quality,240,all,net,5d,10193,-0.0065676848793006,,0.3571078190915334,0.6367420213533663,,20
supplemental_2023_09_legacy,ng_r3_volume_quality,240,ge1,net,60m,35,-0.0075765832054779,,0.2285714285714285,0.2800703101242294,,13
supplemental_2023_09_legacy,ng_r3_volume_quality,240,ge1,net,1d,35,-0.0034548425647999,,0.3714285714285714,0.7494264620008226,,13
supplemental_2023_09_legacy,ng_r3_volume_quality,240,ge1,net,5d,35,-0.0430169000660222,,0.2571428571428571,0.1068212825497214,,13
supplemental_2023_09_legacy,ng_r3_volume_quality,240,ge2,net,60m,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,240,ge2,net,1d,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,240,ge2,net,5d,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,240,ge3,net,60m,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,240,ge3,net,1d,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,240,ge3,net,5d,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,240,ge4,net,60m,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,240,ge4,net,1d,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,240,ge4,net,5d,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,240,ge5,net,60m,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,240,ge5,net,1d,0,,,,,,0
supplemental_2023_09_legacy,ng_r3_volume_quality,240,ge5,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,10,all,net,60m,107381,-0.0025229459671734,,0.2975759212523631,0.4272846816716972,,20
supplemental_2023_09_legacy,s0_distance_only,10,all,net,1d,107313,-0.0027333138511798,,0.3891140868301138,0.6766577795306185,,20
supplemental_2023_09_legacy,s0_distance_only,10,all,net,5d,107311,-0.0071380215947142,,0.3379523068464556,0.576102442945422,,20
supplemental_2023_09_legacy,s0_distance_only,10,ge1,net,60m,276,-0.0070814947413644,,0.3260869565217391,0.519967315747134,,20
supplemental_2023_09_legacy,s0_distance_only,10,ge1,net,1d,273,-0.0132015628619811,,0.3406593406593406,0.5893021126963759,,20
supplemental_2023_09_legacy,s0_distance_only,10,ge1,net,5d,276,-0.0236391384344039,,0.3043478260869565,0.6291181461316583,,20
supplemental_2023_09_legacy,s0_distance_only,10,ge2,net,60m,68,-0.0112504532375541,,0.3676470588235294,0.5363217964089871,,16
supplemental_2023_09_legacy,s0_distance_only,10,ge2,net,1d,66,-0.0334833108883854,,0.3333333333333333,0.436540481744858,,16
supplemental_2023_09_legacy,s0_distance_only,10,ge2,net,5d,69,-0.0565117432889877,,0.2028985507246377,0.420864121802165,,16
supplemental_2023_09_legacy,s0_distance_only,10,ge3,net,60m,21,-0.0098560238108746,,0.4285714285714285,0.5362469586140027,,10
supplemental_2023_09_legacy,s0_distance_only,10,ge3,net,1d,21,-0.0435853811000246,,0.4761904761904761,0.3403892007112271,,10
supplemental_2023_09_legacy,s0_distance_only,10,ge3,net,5d,21,-0.1109142790706225,,0.1428571428571428,0.0973404386125942,,10
supplemental_2023_09_legacy,s0_distance_only,10,ge4,net,60m,12,-0.0035692213244654,,0.5,0.767346062505897,,6
supplemental_2023_09_legacy,s0_distance_only,10,ge4,net,1d,12,-0.0522906555130766,,0.4166666666666667,0.2731085641465594,,6
supplemental_2023_09_legacy,s0_distance_only,10,ge4,net,5d,12,-0.0871545833525927,,0.25,0.193653839764964,,6
supplemental_2023_09_legacy,s0_distance_only,10,ge5,net,60m,10,0.0009833097640234,,0.5,1.079439875728926,,5
supplemental_2023_09_legacy,s0_distance_only,10,ge5,net,1d,10,-0.0326629359846378,,0.5,0.419211892385571,,5
supplemental_2023_09_legacy,s0_distance_only,10,ge5,net,5d,10,-0.0787359913275431,,0.3,0.241854988405872,,5
supplemental_2023_09_legacy,s0_distance_only,20,all,net,60m,80909,-0.0026547439375375,,0.2896340332966666,0.3974524748234626,,20
supplemental_2023_09_legacy,s0_distance_only,20,all,net,1d,80863,-0.0034162737304199,,0.3628111744555606,0.6081775698630388,,20
supplemental_2023_09_legacy,s0_distance_only,20,all,net,5d,80856,-0.0073005661841117,,0.3298703868605916,0.5665662167441995,,20
supplemental_2023_09_legacy,s0_distance_only,20,ge1,net,60m,87,-0.0028206210939777,,0.4137931034482758,0.6944354384858142,,15
supplemental_2023_09_legacy,s0_distance_only,20,ge1,net,1d,86,-0.0087440963232895,,0.3837209302325581,0.5687024618707046,,15
supplemental_2023_09_legacy,s0_distance_only,20,ge1,net,5d,88,-0.0181077529029056,,0.2272727272727272,0.6378570723712552,,15
supplemental_2023_09_legacy,s0_distance_only,20,ge2,net,60m,5,-0.0071759492990356,,0.4,0.2638239912331032,,2
supplemental_2023_09_legacy,s0_distance_only,20,ge2,net,1d,5,-0.0134179553362485,,0.8,0.1102044840230914,,2
supplemental_2023_09_legacy,s0_distance_only,20,ge2,net,5d,5,-0.084107603789104,,0.0,,,2
supplemental_2023_09_legacy,s0_distance_only,20,ge3,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,20,ge3,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,20,ge3,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,20,ge4,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,20,ge4,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,20,ge4,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,20,ge5,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,20,ge5,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,20,ge5,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,40,all,net,60m,56671,-0.0027548967219756,,0.2878897496073829,0.3922625735038165,,20
supplemental_2023_09_legacy,s0_distance_only,40,all,net,1d,56644,-0.0035964805780268,,0.3679471788715486,0.5956743533880514,,20
supplemental_2023_09_legacy,s0_distance_only,40,all,net,5d,56636,-0.0082300721139485,,0.3218624196624055,0.5240877385238593,,20
supplemental_2023_09_legacy,s0_distance_only,40,ge1,net,60m,47,0.006159356068153,,0.4680851063829787,1.961457459091706,,11
supplemental_2023_09_legacy,s0_distance_only,40,ge1,net,1d,47,0.0051776077027213,,0.425531914893617,1.3133897255213551,,11
supplemental_2023_09_legacy,s0_distance_only,40,ge1,net,5d,48,-0.0138762349484064,,0.2708333333333333,0.6618049204640741,,11
supplemental_2023_09_legacy,s0_distance_only,40,ge2,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,40,ge2,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,40,ge2,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,40,ge3,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,40,ge3,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,40,ge3,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,40,ge4,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,40,ge4,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,40,ge4,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,40,ge5,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,40,ge5,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,40,ge5,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,60,all,net,60m,47553,-0.0026841389994018,,0.290433831724602,0.4120462053258917,,20
supplemental_2023_09_legacy,s0_distance_only,60,all,net,1d,47525,-0.003487403587078,,0.3704997369805365,0.6105499478183062,,20
supplemental_2023_09_legacy,s0_distance_only,60,all,net,5d,47513,-0.0084647079848723,,0.3178498516195567,0.5181662470987661,,20
supplemental_2023_09_legacy,s0_distance_only,60,ge1,net,60m,35,-0.0050231241439743,,0.3142857142857143,0.3353240814629626,,7
supplemental_2023_09_legacy,s0_distance_only,60,ge1,net,1d,35,0.0034669802039559,,0.4571428571428571,1.2960373789064643,,7
supplemental_2023_09_legacy,s0_distance_only,60,ge1,net,5d,35,-0.0066471197685893,,0.3714285714285714,0.811056989921357,,7
supplemental_2023_09_legacy,s0_distance_only,60,ge2,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,60,ge2,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,60,ge2,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,60,ge3,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,60,ge3,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,60,ge3,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,60,ge4,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,60,ge4,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,60,ge4,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,60,ge5,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,60,ge5,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,60,ge5,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,120,all,net,60m,32100,-0.00248481869586,,0.3062305295950155,0.4572809309551007,,20
supplemental_2023_09_legacy,s0_distance_only,120,all,net,1d,32071,-0.0029886658664025,,0.3914751644788126,0.6644137029900755,,20
supplemental_2023_09_legacy,s0_distance_only,120,all,net,5d,32072,-0.0069139185343892,,0.3490271888251434,0.6052353914278102,,20
supplemental_2023_09_legacy,s0_distance_only,120,ge1,net,60m,81,-0.0077022490723114,,0.2469135802469135,0.1819527459793521,,13
supplemental_2023_09_legacy,s0_distance_only,120,ge1,net,1d,81,-0.0155132614533461,,0.3580246913580246,0.1927294498187344,,13
supplemental_2023_09_legacy,s0_distance_only,120,ge1,net,5d,81,-0.0298142161051285,,0.2222222222222222,0.324261361625131,,13
supplemental_2023_09_legacy,s0_distance_only,120,ge2,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,120,ge2,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,120,ge2,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,120,ge3,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,120,ge3,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,120,ge3,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,120,ge4,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,120,ge4,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,120,ge4,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,120,ge5,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,120,ge5,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,120,ge5,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,240,all,net,60m,21529,-0.0025726599073199,,0.2996423428863393,0.4529388646079569,,20
supplemental_2023_09_legacy,s0_distance_only,240,all,net,1d,21503,-0.0026689432482852,,0.3904106403757615,0.702798762982359,,20
supplemental_2023_09_legacy,s0_distance_only,240,all,net,5d,21514,-0.0060290397273169,,0.3604164729943293,0.647814321889673,,20
supplemental_2023_09_legacy,s0_distance_only,240,ge1,net,60m,64,-0.0062289125888998,,0.25,0.4271164173415137,,17
supplemental_2023_09_legacy,s0_distance_only,240,ge1,net,1d,64,-0.0031135918459137,,0.375,0.8112413861764164,,17
supplemental_2023_09_legacy,s0_distance_only,240,ge1,net,5d,64,-0.0342362719662833,,0.25,0.2405186379913559,,17
supplemental_2023_09_legacy,s0_distance_only,240,ge2,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,240,ge2,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,240,ge2,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,240,ge3,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,240,ge3,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,240,ge3,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,240,ge4,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,240,ge4,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,240,ge4,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,240,ge5,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,240,ge5,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s0_distance_only,240,ge5,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s0_liquidity_matched,10,all,net,60m,1060542,-0.002518372347136,,0.3037786339437759,0.455200408486028,,20
supplemental_2023_09_legacy,s0_liquidity_matched,10,all,net,1d,1059883,-0.0026627858843852,,0.3937925223821875,0.7068234759195887,,20
supplemental_2023_09_legacy,s0_liquidity_matched,10,all,net,5d,1059641,-0.0066663422348151,,0.3489304396488999,0.6265241585333883,,20
supplemental_2023_09_legacy,s0_liquidity_matched,10,ge1,net,60m,8224,-0.0031444889399984,,0.3048394941634241,0.7165309276836856,,20
supplemental_2023_09_legacy,s0_liquidity_matched,10,ge1,net,1d,8149,-0.0036885424259015,,0.4160019634310958,0.8734137255339949,,20
supplemental_2023_09_legacy,s0_liquidity_matched,10,ge1,net,5d,8200,-0.0138664147315296,,0.3407317073170732,0.7629191797305924,,20
supplemental_2023_09_legacy,s0_liquidity_matched,10,ge2,net,60m,1981,-0.003434455307198,,0.2604745078243311,0.7557050040053441,,20
supplemental_2023_09_legacy,s0_liquidity_matched,10,ge2,net,1d,1925,0.0026776471399395,,0.5225974025974026,1.0629761951897532,,20
supplemental_2023_09_legacy,s0_liquidity_matched,10,ge2,net,5d,1957,-0.0104708059455495,,0.3740419008686765,0.8762670777863942,,20
supplemental_2023_09_legacy,s0_liquidity_matched,10,ge3,net,60m,899,0.0020300796084387,,0.3003337041156841,1.188475752230123,,19
supplemental_2023_09_legacy,s0_liquidity_matched,10,ge3,net,1d,879,0.0198021634372103,,0.6393629124004551,1.56117320387021,,19
supplemental_2023_09_legacy,s0_liquidity_matched,10,ge3,net,5d,860,0.0080620713923782,,0.5011627906976744,1.1242513904579643,,19
supplemental_2023_09_legacy,s0_liquidity_matched,10,ge4,net,60m,555,-0.0031480128759649,,0.2342342342342342,0.6859697812065815,,15
supplemental_2023_09_legacy,s0_liquidity_matched,10,ge4,net,1d,555,0.014762916334923,,0.6576576576576577,1.451559445015186,,15
supplemental_2023_09_legacy,s0_liquidity_matched,10,ge4,net,5d,503,0.0173962589554347,,0.4751491053677932,1.2981757742938551,,15
supplemental_2023_09_legacy,s0_liquidity_matched,10,ge5,net,60m,341,0.0015106183953912,,0.2727272727272727,1.290580612554814,,9
supplemental_2023_09_legacy,s0_liquidity_matched,10,ge5,net,1d,341,0.0358923648122849,,0.782991202346041,3.038213993810551,,9
supplemental_2023_09_legacy,s0_liquidity_matched,10,ge5,net,5d,289,0.019847921279541,,0.5363321799307958,1.331737339182916,,9
supplemental_2023_09_legacy,s0_liquidity_matched,20,all,net,60m,816797,-0.0026036763264601,,0.301216826212633,0.4392269041544973,,20
supplemental_2023_09_legacy,s0_liquidity_matched,20,all,net,1d,816225,-0.0030942352360778,,0.3825379031517045,0.665377456439337,,20
supplemental_2023_09_legacy,s0_liquidity_matched,20,all,net,5d,816161,-0.0069863336807638,,0.3451439115566659,0.6108913846711126,,20
supplemental_2023_09_legacy,s0_liquidity_matched,20,ge1,net,60m,6395,-0.0040648500244719,,0.310086004691165,0.66139494961308,,20
supplemental_2023_09_legacy,s0_liquidity_matched,20,ge1,net,1d,6356,-0.0084826373250158,,0.3975770925110132,0.7294917395727987,,20
supplemental_2023_09_legacy,s0_liquidity_matched,20,ge1,net,5d,6397,-0.0194145294043411,,0.3353134281694544,0.6716009123783221,,20
supplemental_2023_09_legacy,s0_liquidity_matched,20,ge2,net,60m,1526,-0.0064323912932464,,0.2916120576671035,0.6339215839962992,,20
supplemental_2023_09_legacy,s0_liquidity_matched,20,ge2,net,1d,1505,-0.0185723068432626,,0.4451827242524916,0.6658402251371051,,20
supplemental_2023_09_legacy,s0_liquidity_matched,20,ge2,net,5d,1518,-0.0484450503582681,,0.2793148880105401,0.5165203324337264,,20
supplemental_2023_09_legacy,s0_liquidity_matched,20,ge3,net,60m,768,-0.0025495137087991,,0.3125,0.8248003513023732,,19
supplemental_2023_09_legacy,s0_liquidity_matched,20,ge3,net,1d,757,-0.013268543376868,,0.4729194187582562,0.7479636873498049,,19
supplemental_2023_09_legacy,s0_liquidity_matched,20,ge3,net,5d,758,-0.047111790054385,,0.3087071240105541,0.4824053802402434,,19
supplemental_2023_09_legacy,s0_liquidity_matched,20,ge4,net,60m,430,-0.0027667798322115,,0.3162790697674418,0.7876223993300618,,15
supplemental_2023_09_legacy,s0_liquidity_matched,20,ge4,net,1d,430,-0.0052207131480905,,0.5488372093023256,0.8860838528689763,,15
supplemental_2023_09_legacy,s0_liquidity_matched,20,ge4,net,5d,415,-0.0154281504706561,,0.3855421686746988,0.7801357916352036,,15
supplemental_2023_09_legacy,s0_liquidity_matched,20,ge5,net,60m,232,-0.0037008456326809,,0.3060344827586206,0.6928912130857902,,8
supplemental_2023_09_legacy,s0_liquidity_matched,20,ge5,net,1d,232,0.0156238022912281,,0.6681034482758621,1.506352140966744,,8
supplemental_2023_09_legacy,s0_liquidity_matched,20,ge5,net,5d,217,0.000384930277936,,0.5207373271889401,1.0053455711171253,,8
supplemental_2023_09_legacy,s0_liquidity_matched,40,all,net,60m,605568,-0.0025679022333268,,0.3022517702388501,0.4449554082503845,,20
supplemental_2023_09_legacy,s0_liquidity_matched,40,all,net,1d,605113,-0.002796689543541,,0.3911732188863898,0.691489185802774,,20
supplemental_2023_09_legacy,s0_liquidity_matched,40,all,net,5d,605084,-0.0069637257107951,,0.3463618274487509,0.6108284371747116,,20
supplemental_2023_09_legacy,s0_liquidity_matched,40,ge1,net,60m,4525,-0.0036675499185686,,0.3043093922651934,0.6839578916274982,,20
supplemental_2023_09_legacy,s0_liquidity_matched,40,ge1,net,1d,4471,-0.006342909478189,,0.4012525162156117,0.7905663175464408,,20
supplemental_2023_09_legacy,s0_liquidity_matched,40,ge1,net,5d,4511,-0.0153067373614014,,0.3218798492573709,0.7558626204848349,,20
supplemental_2023_09_legacy,s0_liquidity_matched,40,ge2,net,60m,1004,-0.0022826763936065,,0.3256972111553785,0.840094658257029,,20
supplemental_2023_09_legacy,s0_liquidity_matched,40,ge2,net,1d,964,-0.0025912143530633,,0.5217842323651453,0.9454527086794446,,20
supplemental_2023_09_legacy,s0_liquidity_matched,40,ge2,net,5d,1001,-0.0135906037204882,,0.3656343656343656,0.8462822824235535,,20
supplemental_2023_09_legacy,s0_liquidity_matched,40,ge3,net,60m,435,-0.0019356307831958,,0.4114942528735632,0.8849425100664012,,18
supplemental_2023_09_legacy,s0_liquidity_matched,40,ge3,net,1d,432,-0.0083944436419605,,0.4861111111111111,0.8357545668130214,,18
supplemental_2023_09_legacy,s0_liquidity_matched,40,ge3,net,5d,430,-0.0485728193412722,,0.3441860465116279,0.4725897850833667,,18
supplemental_2023_09_legacy,s0_liquidity_matched,40,ge4,net,60m,236,-0.0013532969013381,,0.4703389830508475,0.9189421539083604,,14
supplemental_2023_09_legacy,s0_liquidity_matched,40,ge4,net,1d,236,-0.0232617928698875,,0.4491525423728814,0.5924183943875188,,14
supplemental_2023_09_legacy,s0_liquidity_matched,40,ge4,net,5d,230,-0.0473730459882205,,0.3782608695652174,0.4632187756256636,,14
supplemental_2023_09_legacy,s0_liquidity_matched,40,ge5,net,60m,147,0.0047130710840987,,0.5714285714285714,1.334127600363486,,9
supplemental_2023_09_legacy,s0_liquidity_matched,40,ge5,net,1d,147,-0.0049572341946848,,0.5306122448979592,0.8823517406542849,,9
supplemental_2023_09_legacy,s0_liquidity_matched,40,ge5,net,5d,141,-0.0446051319116747,,0.4397163120567376,0.5200129762740385,,9
supplemental_2023_09_legacy,s0_liquidity_matched,60,all,net,60m,523674,-0.0025390902023444,,0.3054113818902599,0.4519635938216468,,20
supplemental_2023_09_legacy,s0_liquidity_matched,60,all,net,1d,523240,-0.0026500170925659,,0.3927796040058099,0.7061837204908054,,20
supplemental_2023_09_legacy,s0_liquidity_matched,60,all,net,5d,523171,-0.0072080736810359,,0.3479416863702307,0.5976588389896897,,20
supplemental_2023_09_legacy,s0_liquidity_matched,60,ge1,net,60m,4011,-0.0040354741014984,,0.318873098977811,0.683309450352524,,20
supplemental_2023_09_legacy,s0_liquidity_matched,60,ge1,net,1d,3960,-0.0088892517626273,,0.3808080808080808,0.734499403213555,,20
supplemental_2023_09_legacy,s0_liquidity_matched,60,ge1,net,5d,4010,-0.0251505455446488,,0.3221945137157107,0.627964392502567,,20
supplemental_2023_09_legacy,s0_liquidity_matched,60,ge2,net,60m,1120,-0.0019016297791658,,0.3455357142857143,0.8801305738414544,,20
supplemental_2023_09_legacy,s0_liquidity_matched,60,ge2,net,1d,1077,-0.0144764862273242,,0.4187558031569173,0.704783694160627,,20
supplemental_2023_09_legacy,s0_liquidity_matched,60,ge2,net,5d,1125,-0.0426082947033395,,0.3013333333333333,0.5701911099800457,,20
supplemental_2023_09_legacy,s0_liquidity_matched,60,ge3,net,60m,500,-0.0019282579050192,,0.364,0.8999537896882399,,18
supplemental_2023_09_legacy,s0_liquidity_matched,60,ge3,net,1d,494,-0.0111061930114315,,0.4210526315789473,0.7921194956665988,,18
supplemental_2023_09_legacy,s0_liquidity_matched,60,ge3,net,5d,498,-0.0572466021287341,,0.3092369477911647,0.4156929047079563,,18
supplemental_2023_09_legacy,s0_liquidity_matched,60,ge4,net,60m,302,-0.012823777981489,,0.2814569536423841,0.4661371465217811,,14
