sample_group,strategy_id,ma_period,threshold,metric,horizon,control_id,target_count,control_count,target_mean,control_mean,mean_difference
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge1,net,1d,s0_random_matched,87,63864,-0.03043166578002398,-0.005080656616528501,-0.02535100916349548
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge1,net,5d,s0_liquidity_matched,87,115720,-0.031003778582307642,-0.015566989444328959,-0.015436789137978683
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge1,net,5d,s0_random_matched,87,63750,-0.031003778582307642,-0.016306909878556895,-0.014696868703750747
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge2,net,60m,s0_liquidity_matched,0,27281,,-0.004367200474687177,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge2,net,60m,s0_random_matched,0,14837,,-0.004253661437113044,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge2,net,1d,s0_liquidity_matched,0,27147,,-0.007830326056542566,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge2,net,1d,s0_random_matched,0,14771,,-0.008296960417446446,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge2,net,5d,s0_liquidity_matched,0,27036,,-0.026471999112250552,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge2,net,5d,s0_random_matched,0,14656,,-0.02874624878707267,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge3,net,60m,s0_liquidity_matched,0,11098,,-0.003483393969879947,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge3,net,60m,s0_random_matched,0,6140,,-0.003562038728331336,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge3,net,1d,s0_liquidity_matched,0,11057,,-0.003939578016844888,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge3,net,1d,s0_random_matched,0,6113,,-0.00451989720246234,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge3,net,5d,s0_liquidity_matched,0,10885,,-0.027963710322287737,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge3,net,5d,s0_random_matched,0,5990,,-0.03202762887996094,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge4,net,60m,s0_liquidity_matched,0,5628,,-0.0016241545798574577,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge4,net,60m,s0_random_matched,0,3050,,-0.002549503316413851,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge4,net,1d,s0_liquidity_matched,0,5601,,0.0015125908174996553,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge4,net,1d,s0_random_matched,0,3035,,-0.0005784612880989806,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge4,net,5d,s0_liquidity_matched,0,5455,,-0.03362187686055118,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge4,net,5d,s0_random_matched,0,2928,,-0.02944747933314395,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge5,net,60m,s0_liquidity_matched,0,2999,,-0.002604707504316361,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge5,net,60m,s0_random_matched,0,1590,,-0.0012840323178794856,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge5,net,1d,s0_liquidity_matched,0,2972,,0.010871461272007554,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge5,net,1d,s0_random_matched,0,1575,,0.005629524439404134,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge5,net,5d,s0_liquidity_matched,0,2833,,-0.012776807875741264,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,ge5,net,5d,s0_random_matched,0,1487,,-0.02722789152701811,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,all,net,60m,s0_liquidity_matched,14402,5116113,-0.0023818255695677868,-0.0026819602336936197,0.00030013466412583296
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,all,net,60m,s0_random_matched,14402,3892051,-0.0023818255695677868,-0.0029878701781645635,0.0006060446085967767
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,all,net,1d,s0_liquidity_matched,14390,5108671,-0.002921791794081726,-0.0025342034809684843,-0.00038758831311324184
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,all,net,1d,s0_random_matched,14390,3886594,-0.002921791794081726,-0.00279117563300402,-0.00013061616107770593
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,all,net,5d,s0_liquidity_matched,14382,5106040,-0.00643222732999358,-0.00281261609555398,-0.0036196112344395997
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,all,net,5d,s0_random_matched,14382,3884452,-0.00643222732999358,-0.0024195937192384013,-0.004012633610755179
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge1,net,60m,s0_liquidity_matched,78,83405,0.002284432247090744,-0.003567738448836385,0.005852170695927129
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge1,net,60m,s0_random_matched,78,63669,0.002284432247090744,-0.0037729558454001324,0.006057388092490876
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge1,net,1d,s0_liquidity_matched,78,83128,-0.005810419443404826,-0.005435420589895737,-0.0003749988535090886
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge1,net,1d,s0_random_matched,78,63477,-0.005810419443404826,-0.004982819050495093,-0.0008276003929097329
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge1,net,5d,s0_liquidity_matched,77,82862,-0.012261821500152119,-0.01580636604780827,0.0035445445476561515
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge1,net,5d,s0_random_matched,77,63361,-0.012261821500152119,-0.016072418137677718,0.0038105966375255994
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge2,net,60m,s0_liquidity_matched,10,19482,0.003962870322482315,-0.004280707337562961,0.008243577660045276
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge2,net,60m,s0_random_matched,10,14701,0.003962870322482315,-0.0039735249637639376,0.007936395286246251
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge2,net,1d,s0_liquidity_matched,10,19346,0.013202017111747334,-0.008624799949634379,0.02182681706138171
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge2,net,1d,s0_random_matched,10,14635,0.013202017111747334,-0.008010952220393329,0.02121296933214066
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge2,net,5d,s0_liquidity_matched,10,19168,0.03366533699113684,-0.028045978753610184,0.06171131574474703
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge2,net,5d,s0_random_matched,10,14524,0.03366533699113684,-0.02814498371099254,0.061810320702129384
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge3,net,60m,s0_liquidity_matched,3,8216,-0.015858073876032774,-0.0044368128555898655,-0.01142126102044291
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge3,net,60m,s0_random_matched,3,6068,-0.015858073876032774,-0.0031502625080211794,-0.012707811368011595
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge3,net,1d,s0_liquidity_matched,3,8156,-0.026547246277943175,-0.0048183594789697505,-0.021728886798973425
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge3,net,1d,s0_random_matched,3,6041,-0.026547246277943175,-0.00402690031649936,-0.022520345961443818
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge3,net,5d,s0_liquidity_matched,3,7979,-0.14756148257245838,-0.029460137611590376,-0.11810134496086801
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge3,net,5d,s0_random_matched,3,5921,-0.14756148257245838,-0.031130063927879387,-0.116431418644579
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge4,net,60m,s0_liquidity_matched,0,4029,,-0.00549147339249169,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge4,net,60m,s0_random_matched,0,3006,,-0.002738379486904595,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge4,net,1d,s0_liquidity_matched,0,3987,,-0.0027814557879714957,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge4,net,1d,s0_random_matched,0,2991,,-0.0002075173794766186,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge4,net,5d,s0_liquidity_matched,0,3816,,-0.026828162494003313,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge4,net,5d,s0_random_matched,0,2887,,-0.028982980422030766,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge5,net,60m,s0_liquidity_matched,0,2095,,-0.0038826997503310246,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge5,net,60m,s0_random_matched,0,1560,,-0.0016356994704563503,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge5,net,1d,s0_liquidity_matched,0,2053,,0.0061491997694319706,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge5,net,1d,s0_random_matched,0,1545,,0.005666382346688214,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge5,net,5d,s0_liquidity_matched,0,1892,,-0.015754591810273784,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,ge5,net,5d,s0_random_matched,0,1461,,-0.02777699746493992,
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,all,net,60m,s0_liquidity_matched,26231,4316465,-0.002718504612930622,-0.0026481953175910367,-7.030929533958542e-05
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,all,net,60m,s0_random_matched,26231,3875953,-0.002718504612930622,-0.0029906739781933728,0.00027216936526275066
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,all,net,1d,s0_liquidity_matched,26212,4310569,-0.0019588633969760804,-0.002338835772139236,0.00037997237516315544
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,all,net,1d,s0_random_matched,26212,3870538,-0.0019588633969760804,-0.0027894424518947612,0.0008305790549186808
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,all,net,5d,s0_liquidity_matched,26178,4308069,-0.0011793380500250265,-0.0017101477196275366,0.0005308096696025101
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,all,net,5d,s0_random_matched,26178,3868397,-0.0011793380500250265,-0.002415617148526654,0.0012362790985016277
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge1,net,60m,s0_liquidity_matched,607,70112,-0.005471333777957292,-0.0034323262946833535,-0.002039007483273938
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge1,net,60m,s0_random_matched,607,63098,-0.005471333777957292,-0.0038543093609919236,-0.001617024416965368
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge1,net,1d,s0_liquidity_matched,606,69964,-0.004795089228304435,-0.004525991159634852,-0.0002690980686695828
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge1,net,1d,s0_random_matched,606,62909,-0.004795089228304435,-0.005037844204407546,0.00024275497610311107
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge1,net,5d,s0_liquidity_matched,605,69818,-0.017905256890013023,-0.014287682428524838,-0.0036175744614881846
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge1,net,5d,s0_random_matched,605,62791,-0.017905256890013023,-0.01613341994110921,-0.001771836948903812
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge2,net,60m,s0_liquidity_matched,87,16601,-0.002859092932471561,-0.004912733967634553,0.002053641035162992
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge2,net,60m,s0_random_matched,87,14572,-0.002859092932471561,-0.004183630608116143,0.0013245376756445821
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge2,net,1d,s0_liquidity_matched,87,16543,-0.002012429004842166,-0.008801342711019709,0.006788913706177542
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge2,net,1d,s0_random_matched,87,14506,-0.002012429004842166,-0.008245911112846286,0.00623348210800412
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge2,net,5d,s0_liquidity_matched,87,16427,-0.03463688639784965,-0.030537020389736727,-0.004099866008112921
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge2,net,5d,s0_random_matched,87,14395,-0.03463688639784965,-0.028747563298270294,-0.005889323099579354
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge3,net,60m,s0_liquidity_matched,15,6703,-0.018948295511935814,-0.005087895701473716,-0.013860399810462097
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge3,net,60m,s0_random_matched,15,6018,-0.018948295511935814,-0.0036472144753061904,-0.015301081036629624
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge3,net,1d,s0_liquidity_matched,15,6672,-0.01760352658125291,-0.007371556386562423,-0.01023197019469049
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge3,net,1d,s0_random_matched,15,5991,-0.01760352658125291,-0.004497537301514286,-0.013105989279738627
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge3,net,5d,s0_liquidity_matched,15,6571,-0.014402088792816332,-0.03759932967972094,0.023197240886904606
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge3,net,5d,s0_random_matched,15,5872,-0.014402088792816332,-0.03258437394514528,0.018182285152328947
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge4,net,60m,s0_liquidity_matched,5,3316,-0.01690523096920824,-0.002574665089698382,-0.01433056587950986
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge4,net,60m,s0_random_matched,5,2983,-0.01690523096920824,-0.002255638354692481,-0.01464959261451576
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge4,net,1d,s0_liquidity_matched,5,3291,-0.029276657155631703,-0.005003632556674163,-0.02427302459895754
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge4,net,1d,s0_random_matched,5,2968,-0.029276657155631703,-0.0006301642534085395,-0.028646492902223163
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge4,net,5d,s0_liquidity_matched,5,3189,-0.12265390186814015,-0.03868148541577388,-0.08397241645236628
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge4,net,5d,s0_random_matched,5,2864,-0.12265390186814015,-0.030469978638091276,-0.09218392323004887
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge5,net,60m,s0_liquidity_matched,3,1636,-0.02750869695691986,-0.002194788399830666,-0.025313908557089194
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge5,net,60m,s0_random_matched,3,1551,-0.02750869695691986,-0.0009873404687618277,-0.02652135648815803
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge5,net,1d,s0_liquidity_matched,3,1611,-0.10482807614751972,-0.0051153815123309064,-0.09971269463518882
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge5,net,1d,s0_random_matched,3,1536,-0.10482807614751972,0.005680724168490051,-0.11050880031600978
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge5,net,5d,s0_liquidity_matched,3,1522,-0.2455680861133577,-0.04105408489088319,-0.2045140012224745
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,ge5,net,5d,s0_random_matched,3,1452,-0.2455680861133577,-0.02831191064240254,-0.21725617547095516
primary_development_2022_2023_partial,s2_reclaim_bull_stack,10,all,net,60m,s0_liquidity_matched,100571,16232673,-0.0037585357272368045,-0.002705546317288929,-0.0010529894099478754
primary_development_2022_2023_partial,s2_reclaim_bull_stack,10,all,net,60m,s0_random_matched,100571,3903696,-0.0037585357272368045,-0.0029883955872491894,-0.0007701401399876151
primary_development_2022_2023_partial,s2_reclaim_bull_stack,10,all,net,1d,s0_liquidity_matched,100384,16209221,-0.005966236519811222,-0.00237799700646741,-0.0035882395133438115
primary_development_2022_2023_partial,s2_reclaim_bull_stack,10,all,net,1d,s0_random_matched,100384,3898198,-0.005966236519811222,-0.002798088826172409,-0.0031681476936388127
primary_development_2022_2023_partial,s2_reclaim_bull_stack,10,all,net,5d,s0_liquidity_matched,100332,16200530,-0.011495786490265383,-0.002238381982983958,-0.009257404507281426
