变更日期,证券代码,证券简称,变更前全称,变更后全称
2018-06-08,002316,亚联发展,深圳键桥通讯技术股份有限公司,深圳亚联发展科技股份有限公司
2018-06-11,300559,佳发教育,成都佳发安泰科技股份有限公司,成都佳发安泰教育科技股份有限公司
2018-06-12,300527,ST应急,湖北华舟重工应急装备股份有限公司,中国船舶重工集团应急预警与救援装备股份有限公司
2018-06-19,002387,维信诺,黑牛食品股份有限公司,维信诺科技股份有限公司
2018-06-21,300331,苏大维格,苏州苏大维格光电科技股份有限公司,苏州苏大维格科技集团股份有限公司
2018-06-22,002313,日海智能,深圳日海通讯技术股份有限公司,日海智能科技股份有限公司
2018-06-27,300375,鹏翎股份,天津鹏翎胶管股份有限公司,天津鹏翎集团股份有限公司
2018-06-27,002453,华软科技,苏州天马精细化学品股份有限公司,金陵华软科技股份有限公司
2018-06-29,300120,经纬辉开,天津经纬电材股份有限公司,天津经纬辉开光电股份有限公司
2018-07-02,000606,顺利退,神州易桥信息服务股份有限公司,顺利办信息服务股份有限公司
2018-07-03,200521,虹美菱B,合肥美菱股份有限公司,长虹美菱股份有限公司
2018-07-03,000521,长虹美菱,合肥美菱股份有限公司,长虹美菱股份有限公司
2018-07-13,000404,长虹华意,华意压缩机股份有限公司,长虹华意压缩机股份有限公司
2018-07-16,300272,开能健康,上海开能环保设备股份有限公司,开能健康科技集团股份有限公司
2018-07-18,300318,博晖创新,北京博晖创新光电技术股份有限公司,北京博晖创新生物技术股份有限公司
2018-07-24,000833,粤桂股份,广西贵糖（集团）股份有限公司,广西粤桂广业控股股份有限公司
2018-07-27,000615,*ST美谷,京汉实业投资股份有限公司,京汉实业投资集团股份有限公司
2018-07-31,300280,紫天退,南通锻压设备股份有限公司,江苏紫天传媒科技股份有限公司
2018-08-02,300413,芒果超媒,快乐购物股份有限公司,芒果超媒股份有限公司
2018-08-03,002647,仁东控股,民盛金科控股股份有限公司,仁东控股股份有限公司
2018-08-03,000688,国城矿业,建新矿业股份有限责任公司,国城矿业股份有限公司
2018-08-14,300654,世纪天鸿,山东世纪天鸿文教科技股份有限公司,世纪天鸿教育科技股份有限公司
2018-08-17,300498,温氏股份,广东温氏食品集团股份有限公司,温氏食品集团股份有限公司
2018-08-27,300609,汇纳科技,上海汇纳信息科技股份有限公司,汇纳科技股份有限公司
2018-08-27,002589,瑞康医药,瑞康医药股份有限公司,瑞康医药集团股份有限公司
2018-08-30,002529,海源复材,福建海源自动化机械股份有限公司,福建海源复合材料科技股份有限公司
2018-09-03,002682,龙洲股份,福建龙洲运输股份有限公司,龙洲集团股份有限公司
2018-09-10,002172,澳洋健康,江苏澳洋科技股份有限公司,江苏澳洋健康产业股份有限公司
2018-09-10,002738,中矿资源,中矿资源勘探股份有限公司,中矿资源集团股份有限公司
2018-09-13,300022,吉峰科技,吉峰农机连锁股份有限公司,吉峰三农科技服务股份有限公司
2018-09-14,300263,隆华科技,洛阳隆华传热节能股份有限公司,隆华科技集团（洛阳）股份有限公司
2018-09-17,000885,城发环境,河南同力水泥股份有限公司,河南城发环境股份有限公司
2018-09-20,002348,高乐股份,广东高乐玩具股份有限公司,广东高乐股份有限公司
2018-09-27,000301,东方盛虹,江苏吴江中国东方丝绸市场股份有限公司,江苏东方盛虹股份有限公司
2018-10-08,000155,川能动力,川化股份有限公司,四川省新能源动力股份有限公司
2018-10-09,002247,聚力文化,浙江帝龙文化发展股份有限公司,浙江聚力文化发展股份有限公司
2018-10-11,300130,新国都,深圳市新国都技术股份有限公司,深圳市新国都股份有限公司
2018-10-12,300038,数知退,北京梅泰诺通信技术股份有限公司,北京数知科技股份有限公司
2018-10-16,000921,海信家电,海信科龙电器股份有限公司,海信家电集团股份有限公司
2018-10-17,000836,ST富通,天津鑫茂科技股份有限公司,天津富通鑫茂科技股份有限公司
2018-10-18,002411,必康退,江苏必康制药股份有限公司,延安必康制药股份有限公司
2018-10-18,002812,恩捷股份,云南创新新材料股份有限公司,云南恩捷新材料股份有限公司
2018-11-01,300317,珈伟新能,深圳珈伟光伏照明股份有限公司,珈伟新能源股份有限公司
2018-11-05,000697,炼石航空,陕西炼石有色资源股份有限公司,炼石航空科技股份有限公司
2018-11-07,002806,华锋股份,肇庆华锋电子铝箔股份有限公司,广东华锋新能源科技股份有限公司
2018-11-13,300529,健帆生物,珠海健帆生物科技股份有限公司,健帆生物科技集团股份有限公司
2018-11-13,000755,山西高速,山西三维集团股份有限公司,山西路桥股份有限公司
2018-11-14,000415,渤海租赁,渤海金控投资股份有限公司,渤海租赁股份有限公司
2018-11-19,002825,纳尔股份,上海纳尔数码喷印材料股份有限公司,上海纳尔实业股份有限公司
2018-11-26,000061,农 产 品,深圳市农产品股份有限公司,深圳市农产品集团股份有限公司
2018-11-27,000997,新 大 陆,福建新大陆电脑股份有限公司,新大陆数字技术股份有限公司
2018-11-30,002512,ST达华,中山达华智能科技股份有限公司,福州达华智能科技股份有限公司
2018-12-11,000889,中嘉博创,茂业通信网络股份有限公司,中嘉博创信息技术股份有限公司
2018-12-12,300366,ST创意,四川创意信息技术股份有限公司,创意信息技术股份有限公司
2018-12-13,002389,航天彩虹,浙江南洋科技股份有限公司,航天彩虹无人机股份有限公司
2018-12-24,300403,汉宇集团,江门市地尔汉宇电器股份有限公司,汉宇集团股份有限公司
2019-01-03,000553,安道麦A,湖北沙隆达股份有限公司,安道麦股份有限公司
2019-01-03,200553,安道麦B,湖北沙隆达股份有限公司,安道麦股份有限公司
2019-01-08,002861,瀛通通讯,湖北瀛通通讯线材股份有限公司,瀛通通讯股份有限公司
2019-01-15,300247,融捷健康,安徽乐金健康科技股份有限公司,融捷健康科技股份有限公司
2019-01-21,002692,远程股份,睿康文远电缆股份有限公司,远程电缆股份有限公司
2019-01-29,300310,宜通世纪,广东宜通世纪科技股份有限公司,宜通世纪科技股份有限公司
2019-01-30,300451,创业慧康,创业软件股份有限公司,创业慧康科技股份有限公司
2019-02-11,002168,ST惠程,深圳市惠程电气股份有限公司,深圳市惠程信息科技股份有限公司
2019-02-12,300208,中程退,青岛市恒顺众昇集团股份有限公司,青岛中资中程集团股份有限公司
2019-02-12,002607,中公教育,亚夏汽车股份有限公司,中公教育科技股份有限公司
2019-02-18,300443,金雷股份,山东莱芜金雷风电科技股份有限公司,金雷科技股份公司
2019-02-21,000019,深粮控股,深圳市深宝实业股份有限公司,深圳市深粮控股股份有限公司
2019-02-21,300229,拓尔思,北京拓尔思信息技术股份有限公司,拓尔思信息技术股份有限公司
2019-02-21,200019,深粮B,深圳市深宝实业股份有限公司,深圳市深粮控股股份有限公司
2019-02-25,300176,鸿特科技,广东鸿特科技股份有限公司,广东派生智能科技股份有限公司
2019-02-28,000533,顺钠股份,广东万家乐股份有限公司,广东顺钠电气股份有限公司
2019-03-07,002325,*ST洪涛,深圳市洪涛装饰股份有限公司,深圳洪涛集团股份有限公司
2019-03-08,002755,奥赛康,北京东方新星石化工程股份有限公司,北京奥赛康药业股份有限公司
2019-03-18,300190,维尔利,江苏维尔利环保科技股份有限公司,维尔利环保科技集团股份有限公司
2019-03-20,002335,科华数据,厦门科华恒盛股份有限公司,科华恒盛股份有限公司
2019-03-22,000031,大悦城,中粮地产（集团）股份有限公司,大悦城控股集团股份有限公司
2019-03-27,002456,欧菲光,欧菲科技股份有限公司,欧菲光集团股份有限公司
2019-03-27,000838,*ST发展,财信国兴地产发展股份有限公司,财信地产发展集团股份有限公司
2019-04-08,300011,鼎汉技术,北京鼎汉技术股份有限公司,北京鼎汉技术集团股份有限公司
2019-04-17,002621,*ST美吉,大连三垒机器股份有限公司,大连美吉姆教育科技股份有限公司
2019-04-23,002929,润建股份,润建通信股份有限公司,润建股份有限公司
2019-05-06,002555,三七互娱,芜湖顺荣三七互娱网络科技股份有限公司,芜湖三七互娱网络科技集团股份有限公司
2019-05-08,002285,世联行,深圳世联行地产顾问股份有限公司,深圳世联行集团股份有限公司
2019-05-13,002634,*ST棒杰,浙江棒杰数码针织品股份有限公司,浙江棒杰控股集团股份有限公司
2019-05-20,300057,万顺新材,汕头万顺包装材料股份有限公司,汕头万顺新材集团股份有限公司
2019-05-21,300164,通源石油,西安通源石油科技股份有限公司,通源石油科技集团股份有限公司
2019-05-22,300624,万兴科技,万兴科技股份有限公司,万兴科技集团股份有限公司
2019-05-22,000902,新洋丰,湖北新洋丰肥业股份有限公司,新洋丰农业科技股份有限公司
2019-05-23,002892,科力尔,湖南科力尔电机股份有限公司,科力尔电机集团股份有限公司
2019-05-24,300612,宣亚国际,宣亚国际品牌管理（北京）股份有限公司,宣亚国际营销科技（北京）股份有限公司
2019-05-29,002091,江苏国泰,江苏国泰国际集团国贸股份有限公司,江苏国泰国际集团股份有限公司
2019-05-30,002536,飞龙股份,河南省西峡汽车水泵股份有限公司,飞龙汽车部件股份有限公司
2019-05-30,002160,常铝股份,江苏常铝铝业股份有限公司,江苏常铝铝业集团股份有限公司
2019-05-31,002380,科远智慧,南京科远自动化集团股份有限公司,南京科远智慧科技集团股份有限公司
2019-06-05,000809,和展能源,铁岭新城投资控股股份有限公司,铁岭新城投资控股(集团)股份有限公司
2019-06-06,300189,神农种业,海南神农基因科技股份有限公司,海南神农科技股份有限公司
2019-06-12,002282,博深股份,博深工具股份有限公司,博深股份有限公司
2019-06-14,300688,创业黑马,创业黑马（北京）科技股份有限公司,创业黑马科技集团股份有限公司
2019-06-17,000572,海马汽车,海马汽车集团股份有限公司,海马汽车股份有限公司
2019-06-25,002015,协鑫能科,江苏霞客环保色纺股份有限公司,协鑫能源科技股份有限公司
2019-06-28,002727,一心堂,云南鸿翔一心堂药业（集团）股份有限公司,一心堂药业集团股份有限公司
2019-06-28,002189,中光学,利达光电股份有限公司,中光学集团股份有限公司
2019-07-02,002740,*ST爱迪,深圳市爱迪尔珠宝股份有限公司,福建省爱迪尔珠宝实业股份有限公司
2019-07-03,300767,震安科技,云南震安减震科技股份有限公司,震安科技股份有限公司
2019-07-03,000779,甘咨询,兰州三毛实业股份有限公司,甘肃工程咨询集团股份有限公司
2019-07-05,000510,新金路,四川金路集团股份有限公司,四川新金路集团股份有限公司
2019-07-08,300343,联创股份,山东联创互联网传媒股份有限公司,山东联创产业发展集团股份有限公司
2019-07-08,300276,三丰智能,湖北三丰智能输送装备股份有限公司,三丰智能装备集团股份有限公司
2019-07-09,000826,*ST启环,启迪桑德环境资源股份有限公司,启迪环境科技发展股份有限公司
2019-07-16,002211,ST宏达,江苏宏达新材料股份有限公司,上海宏达新材料股份有限公司
2019-07-16,002502,ST鼎龙,骅威文化股份有限公司,鼎龙文化股份有限公司
2019-07-17,300152,*ST动力,徐州科融环境资源股份有限公司,雄安科融环境科技股份有限公司
2019-07-17,300143,盈康生命,广东星普医学科技股份有限公司,盈康生命科技股份有限公司
