sample_group,selection_ranker,selection_seed,strategy_id,policy_id,trade_row_count,distinct_signal_count,distinct_symbol_count,total_entry_notional,total_buy_cost,total_sell_cost,total_cost,mean_cost_rate,total_pnl,total_proceeds,mean_pnl,mean_trade_net_return,median_trade_net_return,trade_win_rate,mean_holding_trading_days,max_holding_trading_days,total_exit_attempt_count
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_bull_stack,next_open_3d,35,35,32,683524.0,690.507564707943,1032.6360209394245,1723.1435856473672,0.002521554508136922,-1125.343585647377,683089.1639790605,-32.152673875639344,-0.0012585456588174854,-0.0025171071755402705,0.45714285714285713,3.0,3,35.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_bull_stack,next_open_5d,20,20,20,379403.0,383.27936045097886,565.3324697890108,948.6118302399896,0.0025010480134338856,-5818.611830239974,373967.66753021104,-290.93059151199867,-0.014809910746298987,-0.014548851896810657,0.25,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,52,52,48,1037703.0,1048.804167920909,1567.1228330900346,2615.927001010944,0.002519806825953646,-2728.9270010109194,1036022.87716691,-52.47936540405614,-0.00356486660561144,-0.013232234041870291,0.4423076923076923,2.019230769230769,3,52.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,81,81,74,1588041.5,1605.4961875153494,2400.1386797920645,4005.634867307414,0.0025234486934075464,-2943.134867307399,1586703.861320208,-36.33499836181974,-0.0014682349959427336,-0.0029707146756879576,0.43209876543209874,1.2345679012345678,2,81.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_daily_trend,momentum_trail_4pct_5d,32,32,32,656100.7,662.8040808518454,996.0476669060205,1658.8517477578655,0.002527396558656452,2122.448252242182,658885.952333094,66.3265078825682,0.0026020731644443035,-0.006367372401301809,0.46875,3.46875,5,32.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_daily_trend,next_open_1d,100,100,87,1873087.3,1892.9898755839295,2830.238344740055,4723.228220323986,0.002522108803300931,-3430.5282203240113,1871549.7616552596,-34.30528220324011,-0.0016390980921132236,-0.006869156575821874,0.34,1.0,1,100.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_daily_trend,next_open_2d,50,50,47,956049.2999999999,965.8172556980207,1437.9221269740294,2403.7393826720504,0.0025151050946805053,-5865.039382672039,951150.0778730259,-117.30078765344078,-0.005557655243862428,-0.002939411533213776,0.42,2.0,2,50.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_daily_trend,next_open_3d,35,35,35,660714.7,667.4652220898315,989.915070451038,1657.3802925408697,0.002508781584264938,-6665.080292540895,654717.084929549,-190.43086550116843,-0.009884982100650502,-0.016622925861946816,0.22857142857142856,3.0,3,35.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_daily_trend,next_open_5d,20,20,20,367814.0,372.01927098797387,544.8427941780059,916.8620651659799,0.0024937313896127864,-8194.862065165966,359991.15720582206,-409.7431032582983,-0.021986784919988327,-0.020609634395700686,0.25,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,56,56,53,1138429.0,1150.1924239428936,1729.7226708860583,2879.915094828952,0.002530830724265559,4633.084905171099,1144212.2773291145,82.73365902091248,0.004775190435225515,-0.00661725061417047,0.39285714285714285,1.8214285714285714,3,56.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,83,83,78,1588859.3,1606.4229182279887,2410.5088220784623,4016.9317403064515,0.002528660496523039,3158.568259693586,1593624.2911779215,38.055039273416696,0.001976605898416736,-0.00251710717554044,0.4578313253012048,1.216867469879518,2,83.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_positive_slope,momentum_trail_4pct_5d,40,40,37,797143.5,805.2879151394518,1208.6209653527205,2013.9088804921719,0.002526841884941691,1554.4911195078275,799503.2790346474,38.86227798769569,0.002235526559466772,-0.007655077059052615,0.425,2.55,5,40.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_positive_slope,next_open_1d,100,100,92,1915534.2000000002,1936.6693192712646,2912.3566099409645,4849.02592921223,0.0025318356377700387,7938.258085571822,1925409.1274048437,79.38258085571823,0.004103774026743946,-0.00438405376638829,0.42,1.0,1,100.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_positive_slope,next_open_2d,50,50,50,951654.2999999999,962.0861526930548,1440.9509464170314,2403.0370991100867,0.0025261439465088537,21.662900889934463,952638.0490535828,0.4332580177986893,0.00037007402140385506,0.00018821689188372015,0.5,2.0,2,50.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_positive_slope,next_open_3d,35,35,33,681900.7,688.9997743018448,1039.0053603280276,1728.0051346298728,0.002535646646467964,4687.2948653701515,687276.9946396719,133.92271043914718,0.007855083515300136,-0.01098059838738452,0.4,3.0,3,35.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_positive_slope,next_open_5d,20,20,20,366025.0,370.21199277498454,543.9582664400075,914.170259214992,0.0024998082137854183,-6989.1702592149995,359406.0417335599,-349.45851296075,-0.017971019957337,-0.02178590723762895,0.35,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,62,62,60,1182548.0,1202.3851396859336,1793.7568355111414,2996.1419751970743,0.002539527968725821,-2697.441975197051,1181052.9431644888,-43.507128632210495,-0.0025865100976029862,-0.007371830474355476,0.43548387096774194,1.6290322580645162,3,62.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,81,81,79,1498583.0,1519.1750386708882,2260.677438472748,3779.852477143637,0.0025267106767046417,-8260.952477143665,1491841.2225615277,-101.98706761905758,-0.0050604216088237,-0.01196847569355664,0.35802469135802467,1.1975308641975309,2,81.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_recent_high,momentum_trail_4pct_5d,46,46,45,874199.0,884.7935666229569,1315.3886303380373,2200.182196960994,0.002517252217838299,-6243.182196961012,868840.611369662,-135.72135210784808,-0.007669236630042746,-0.011480167506053298,0.3695652173913043,2.152173913043478,5,46.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_recent_high,next_open_1d,95,95,92,1698686.0,1723.623920481874,2563.2766352177578,4286.900555699633,0.002527868740636083,-10046.000555699644,1690363.623364783,-105.74737427052257,-0.0055934157936380425,-0.008636634125383444,0.3368421052631579,1.0,1,95.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_recent_high,next_open_2d,50,50,48,893333.0,907.0669302109054,1340.7444403424208,2247.8113705533256,0.002522651716694082,-10968.011370553324,883272.0555596575,-219.3602274110665,-0.011747546586272369,-0.009838886103921751,0.34,2.0,2,50.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_recent_high,next_open_3d,35,35,34,677202.0,685.3911662439677,1024.4990770540246,1709.8902432979921,0.0025270996858297607,-1133.8902432980049,676753.5009229458,-32.39686409422871,-0.0011689143128030194,-0.014910076450026065,0.4,3.0,3,35.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_recent_high,next_open_5d,20,20,20,393233.0,397.25066156099274,613.0169676920164,1010.2676292530091,0.00256854932860241,11880.732370746962,405510.983032308,594.0366185373481,0.029797174910172107,0.01698901740434164,0.7,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_recent_high,protect_3pct_target6pct_3d,53,53,52,1023065.0,1033.517655104919,1546.6342327005254,2580.151887805445,0.002521460789778084,-1061.6518878054576,1023036.8657672999,-20.031167694442598,-0.0013900806514528278,-0.008911228283389213,0.41509433962264153,1.7924528301886793,3,53.0
supplemental_2023_09_legacy,sector_leader,0,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,89,89,85,1601462.0,1620.8175581139021,2411.5379543294443,4032.3555124433483,0.002519333080227294,-10772.555512443341,1592310.2620456705,-121.03994957801507,-0.0063610316224905735,-0.009781434114635118,0.38202247191011235,1.146067415730337,2,89.0
supplemental_2023_09_legacy,sector_leader,0,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,43,43,42,860214.2,871.2275743813298,1294.0871373889663,2165.314711770296,0.002519679358221354,-6404.084971635555,854681.342602746,-148.93220864268733,-0.007083779940793617,-0.012126768956123215,0.37209302325581395,2.4651162790697674,5,43.0
supplemental_2023_09_legacy,sector_leader,0,s4_auction_confirmed_reclaim,next_open_1d,100,100,97,1743244.1,1766.3007484095724,2625.2612469864507,4391.561995396023,0.0025208516956552874,-12834.861995395993,1732175.5387530136,-128.34861995395994,-0.006866828418757087,-0.008673202498577325,0.4,1.0,1,100.0
supplemental_2023_09_legacy,sector_leader,0,s4_auction_confirmed_reclaim,next_open_2d,50,50,50,997114.2000000001,1008.9651842913172,1512.5082083740385,2521.4733926653553,0.0025328441306698133,1542.3266073346913,999665.4917916261,30.846532146693825,0.003378199879316525,-0.010446034024866662,0.42,2.0,2,50.0
supplemental_2023_09_legacy,sector_leader,0,s4_auction_confirmed_reclaim,next_open_3d,35,35,35,679810.4,688.4194913667397,1023.4149495050223,1711.8344408717624,0.0025213369047464044,-4477.234440871784,676021.585050495,-127.92098402490811,-0.005648601168227506,-0.011659007415275613,0.42857142857142855,3.0,3,35.0
supplemental_2023_09_legacy,sector_leader,0,s4_auction_confirmed_reclaim,next_open_5d,20,20,20,367462.0,372.8798277639635,546.4147423160031,919.2945700799664,0.0025058701120389978,-7459.294570079966,360375.58525768394,-372.96472850399834,-0.019468084469315503,-0.02374155627784791,0.35,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,63,63,61,1152550.1,1168.2666002416245,1726.1635924082514,2894.4301926498742,0.0025140796713672225,-15155.901029993493,1138562.4655702484,-240.56985761894433,-0.012390979495477338,-0.01848028556510847,0.2698412698412698,1.6349206349206349,3,63.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,87,87,78,1644901.2,1662.1034376602656,2486.7843994331683,4148.8878370934335,0.0025227174763789253,-1819.3878370934199,1644743.9156005674,-20.91250387463701,-0.0008848541757040417,-0.00251710717554034,0.4482758620689655,1.160919540229885,2,87.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,43,43,41,823065.0,831.5352001849606,1233.0227329167294,2064.5579331016897,0.002508918767309708,-8559.657933101662,815336.8772670832,-199.06181239771306,-0.010098262139009488,-0.024488096004272843,0.3023255813953488,2.558139534883721,5,43.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_amount_acceleration,next_open_1d,100,100,89,1886691.7,1906.6420103487708,2860.118238579166,4766.760248927935,0.002527271693922949,3014.2397510720602,1891612.5817614212,30.142397510720603,0.0019977130999988095,-0.0051994096640093366,0.41,1.0,1,100.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_amount_acceleration,next_open_2d,50,50,46,1004743.6,1015.0090653611369,1526.4171401160304,2541.4262054771666,0.0025307971966252387,3966.97379452283,1009725.5828598839,79.3394758904566,0.00484932640359805,0.0002727574305953116,0.5,2.0,2,50.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_amount_acceleration,next_open_3d,35,35,33,669242.7,676.212447515858,1007.9928517966204,1684.2052993124782,0.0025187245203340688,-3156.7052993124653,666762.2071482035,-90.19157998035615,-0.0033276131189893476,-0.008547838087417223,0.37142857142857144,3.0,3,35.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_amount_acceleration,next_open_5d,20,20,20,378447.0,382.76090834898423,568.2762157050126,951.0371240539969,0.0025146647105790563,-3263.037124053997,375566.72378429497,-163.15185620269986,-0.00793459927496733,-0.011486772088689803,0.4,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,65,65,61,1234825.0,1247.441207024891,1857.795001821746,3105.236208846637,0.0025148144129648734,-7225.33620884658,1228847.1049981785,-111.1590185976397,-0.005790798242224966,-0.011689363661282114,0.35384615384615387,1.4923076923076923,3,65.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,88,88,84,1668745.0,1686.9716959748512,2520.9193575410595,4207.891053515909,0.002522086869054115,-3795.8910535159084,1666636.0806424587,-43.135125608135326,-0.0022403230424825056,-0.004234500263192242,0.4431818181818182,1.1363636363636365,2,88.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_volume_normal,momentum_trail_4pct_5d,38,38,35,730394.0,738.5988597279265,1096.8402818833288,1835.4391416112549,0.002513184770284058,-6106.339141611277,725026.2597181166,-160.69313530555993,-0.008534599488108901,-0.014421079922480588,0.42105263157894735,2.763157894736842,5,38.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_volume_normal,next_open_1d,100,100,94,1765509.0,1791.1437511428576,2665.7020504040624,4456.845801546919,0.0025286283184901216,-9117.845801546902,1758182.297949596,-91.17845801546902,-0.004753733022829018,-0.006854136907629897,0.36,1.0,1,100.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_volume_normal,next_open_2d,50,50,48,931145.0,942.2946603149176,1406.2395311700393,2348.5341914849573,0.0025233015989253194,-3163.5341914849723,928923.7604688301,-63.27068382969944,-0.0033274971701899264,-0.006734372899149537,0.38,2.0,2,50.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_volume_normal,next_open_3d,35,35,34,648122.0,655.6535036739406,978.6746996930173,1634.3282033669577,0.0025237511621113476,-2175.3282033669657,646602.3253003071,-62.1522343819133,-0.0024350215064000338,-0.0021667443751105945,0.45714285714285713,3.0,3,35.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_volume_normal,next_open_5d,20,20,20,367680.0,371.43658655997206,556.0106004170161,927.4471869769883,0.002524274065470752,-328.4471869770168,367722.9893995829,-16.42235934885084,0.000311481176657466,-0.020947466128963727,0.3,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,65,65,62,1245487.0,1259.3910726989088,1879.2996009840595,3138.6906736829683,0.0025207478190523384,-4507.6906736829515,1242238.7003990163,-69.34908728743002,-0.0035500083730105846,-0.010738120028489331,0.46153846153846156,1.5538461538461539,3,65.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,83,83,79,1590945.5,1607.412443543395,2403.751764530168,4011.1642080735646,0.002521987411167862,-2566.964208073545,1589985.9482354699,-30.927279615343913,-0.0011468558826494726,-0.007685412319708866,0.43373493975903615,1.2289156626506024,2,84.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,37,37,37,703140.6,711.3996493201266,1056.4397148438181,1767.8393641639445,0.0025157469613825943,-5709.839364163952,698142.1602851561,-154.31998281524196,-0.007540156618279088,-0.010690283710973825,0.3783783783783784,2.972972972972973,5,37.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_volume_proxy,next_open_1d,100,100,98,1875767.5,1895.5074287073785,2833.2393561481435,4728.746784855521,0.002521793753399863,-3650.5467848555454,1874012.460643852,-36.505467848555455,-0.0014520300604975432,-0.00713487479918333,0.42,1.0,1,100.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_volume_proxy,next_open_2d,50,50,50,953764.0,963.5746554379366,1437.5613477050179,2401.1360031429554,0.00251852377630922,-3780.1360031429394,950947.438652295,-75.6027200628588,-0.003314549041660179,-0.005701230074642987,0.44,2.0,2,50.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_volume_proxy,next_open_3d,35,35,35,669885.0,676.7292150449648,1008.7813946373267,1685.510609682292,0.0025174919781949206,-3252.4106096822834,667309.3186053628,-92.92601741949382,-0.003943198848968706,-0.0015119178310752954,0.42857142857142855,3.0,3,35.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_volume_proxy,next_open_5d,20,20,20,382004.6,386.0309297581698,577.1030283230126,963.1339580811825,0.0025227105462772175,-636.7339580811858,381753.896971677,-31.836697904059292,-0.0007459756070697574,-0.00846447990390451,0.45,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,64,64,63,1225024.6,1238.1026768080992,1851.5063281561509,3089.609004964249,0.0025227590764940835,-1792.5090049642204,1224470.1936718437,-28.007953202565943,-0.0011428917456041137,-0.008575389439572024,0.40625,1.6875,3,64.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,87,87,78,1637449.3,1655.0227169479804,2474.9688528550687,4129.991569803049,0.0025227759536547412,-2544.2915698030283,1636560.0311471445,-29.24473068739113,-0.0013491536071481279,-0.0025171071755405363,0.4367816091954023,1.160919540229885,2,87.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_vwap_support,momentum_trail_4pct_5d,40,40,38,775592.0,783.6219022839614,1161.4041680467292,1945.0260703306906,0.0025078847360783143,-8557.12607033066,767818.4958319532,-213.9281517582665,-0.011079014229934184,-0.02364830553191124,0.325,2.725,5,40.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_vwap_support,next_open_1d,100,100,89,1870357.7,1890.5359044707675,2833.4661606611603,4724.002065131926,0.0025265622134364417,1464.9979348680463,1873713.233839339,14.649979348680462,0.0011833688248977937,-0.005199409664009423,0.41,1.0,1,100.0
supplemental_2023_09_legacy,sector_leader,0,s4_reclaim_vwap_support,next_open_2d,50,50,46,1004743.6,1015.0090653611369,1526.4171401160304,2541.4262054771666,0.0025307971966252387,3966.97379452283,1009725.5828598839,79.3394758904566,0.00484932640359805,0.0002727574305953116,0.5,2.0,2,50.0
