sample_group,strategy_id,ma_period,control_id,horizon,matched_date_count,mean_daily_difference,median_daily_difference,std_daily_difference,positive_date_fraction,ttest_p_value,sign_test_p_value,bh_q_value
supplemental_2023_09_legacy,s2_reclaim_recent_high,120,s0_random_matched,60m,20,-0.0029931005178863725,-0.0030405883900687268,0.0005340600425944945,0.0,8.158321331828725e-16,1.9073486328125e-06,8.568506268706834e-14
supplemental_2023_09_legacy,s2_reclaim_recent_high,120,s0_random_matched,1d,20,-0.002967414514162432,-0.00294987028879513,0.0003281092516900464,0.0,1.0921113979272273e-19,1.9073486328125e-06,1.44158704526394e-17
supplemental_2023_09_legacy,s2_reclaim_recent_high,120,s0_random_matched,2d,20,-0.002963798652604065,-0.0029350601928039527,0.00033393355887618683,0.0,1.5548856866373486e-19,1.9073486328125e-06,2.0524491063613003e-17
supplemental_2023_09_legacy,s2_reclaim_recent_high,120,s0_random_matched,3d,20,-0.0029477942182298575,-0.002943490295113768,0.0003235932011153113,0.0,9.535100924099407e-20,1.9073486328125e-06,1.2586333219811216e-17
supplemental_2023_09_legacy,s2_reclaim_recent_high,120,s0_random_matched,5d,20,-0.002951124153264604,-0.002964357302192127,0.00031912354202674287,0.0,7.188287017217761e-20,1.9073486328125e-06,9.488538862727444e-18
supplemental_2023_09_legacy,s2_reclaim_recent_high,240,s0_liquidity_matched,5m,20,-0.00023220951279505605,-0.0002662478004656548,0.0002473493106286713,0.2,0.000620847152192189,0.01181793212890625,0.002959935939753066
supplemental_2023_09_legacy,s2_reclaim_recent_high,240,s0_liquidity_matched,15m,20,-0.00045925715523652407,-0.0004354471573864844,0.0005516273962146485,0.25,0.0017865561639613008,0.04138946533203125,0.012411863875941669
supplemental_2023_09_legacy,s2_reclaim_recent_high,240,s0_liquidity_matched,30m,20,-0.000490242947828529,-0.00033583767043033025,0.0006681913875311999,0.2,0.004734681723257997,0.01181793212890625,0.04827294683161359
supplemental_2023_09_legacy,s2_reclaim_recent_high,240,s0_liquidity_matched,60m,20,-0.0007206649578459011,-0.0005537768608962184,0.000850029635570025,0.2,0.0015353256960133552,0.01181793212890625,0.021510049166048924
supplemental_2023_09_legacy,s2_reclaim_recent_high,240,s0_liquidity_matched,1d,20,-0.0007734747768910388,-9.743019787505035e-05,0.0018645839926230052,0.4,0.08643555567785423,0.5034446716308594,0.2782803255969941
supplemental_2023_09_legacy,s2_reclaim_recent_high,240,s0_liquidity_matched,2d,20,-0.000831826331766061,-0.0010227218840933123,0.00257325958012254,0.25,0.1749774463161472,0.04138946533203125,0.5457819846589869
supplemental_2023_09_legacy,s2_reclaim_recent_high,240,s0_liquidity_matched,3d,20,-0.0004802104580257607,-0.0011323833381012792,0.003212085862996721,0.4,0.5224255473524925,0.5034446716308594,0.757804090665154
supplemental_2023_09_legacy,s2_reclaim_recent_high,240,s0_liquidity_matched,5d,20,0.00045459956835504155,-0.000622273075705574,0.004303684292099217,0.45,0.650432295046523,0.8238029479980469,0.9195060533020851
supplemental_2023_09_legacy,s2_reclaim_recent_high,240,s0_random_matched,5m,20,-0.0007151680750325455,-0.0007154777332965235,0.00029195512279352003,0.0,1.8123288250156293e-09,1.9073486328125e-06,1.1961370245103152e-07
supplemental_2023_09_legacy,s2_reclaim_recent_high,240,s0_random_matched,15m,20,-0.0016663040858708772,-0.001608596677360063,0.0006078190205644643,0.0,2.7813142763605617e-10,1.9073486328125e-06,9.073675463138453e-09
supplemental_2023_09_legacy,s2_reclaim_recent_high,240,s0_random_matched,30m,20,-0.002830941574280003,-0.0029239221594597005,0.0005469228898357004,0.0,3.5217682744861316e-15,1.9073486328125e-06,4.648734122321693e-13
supplemental_2023_09_legacy,s2_reclaim_recent_high,240,s0_random_matched,60m,20,-0.0033351815306595207,-0.003424294014806394,0.0006781424841272005,0.0,8.984288736256072e-15,1.9073486328125e-06,3.9530870439526717e-13
supplemental_2023_09_legacy,s2_reclaim_recent_high,240,s0_random_matched,1d,20,-0.0032539369142992195,-0.003170933351397812,0.00047208525278756407,0.0,1.7604121042929947e-17,1.9073486328125e-06,7.745813258889176e-16
supplemental_2023_09_legacy,s2_reclaim_recent_high,240,s0_random_matched,2d,20,-0.0032593170834064483,-0.003177409644851215,0.00048400208522231454,0.0,2.715392830740123e-17,1.9073486328125e-06,1.194772845525654e-15
supplemental_2023_09_legacy,s2_reclaim_recent_high,240,s0_random_matched,3d,20,-0.0032520297630656107,-0.0031434559723422404,0.00047126417605584795,0.0,1.7229583669742206e-17,1.9073486328125e-06,7.581016814686571e-16
supplemental_2023_09_legacy,s2_reclaim_recent_high,240,s0_random_matched,5d,20,-0.003265023123192951,-0.003169245540681713,0.00047452910868523243,0.0,1.819151611234956e-17,1.9073486328125e-06,8.004267089433805e-16
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,10,s0_liquidity_matched,5m,20,-0.00021412037452467212,-0.00013645434909085414,0.00018381959341731986,0.05,6.689705810677684e-05,4.00543212890625e-05,0.0004951509237381255
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,10,s0_liquidity_matched,15m,20,-8.699669702966637e-05,-9.141272551757622e-05,0.0002698217218133633,0.35,0.1760408314361835,0.26317596435546875,0.3098318633276829
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,10,s0_liquidity_matched,30m,20,-5.001484932899588e-06,5.788099686749662e-05,0.00047601079513884514,0.6,0.9639481576311897,0.5034446716308594,0.9787781292870541
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,10,s0_liquidity_matched,60m,20,3.9932069383386396e-05,3.1264679592463465e-05,0.0006199447603979832,0.5,0.7819238441396443,1.0,0.8808734095162178
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,10,s0_liquidity_matched,1d,20,-4.4066609701699895e-05,-0.00045641110851125737,0.0017779557879228688,0.45,0.9151004516573954,0.8238029479980469,0.9921723148488776
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,10,s0_liquidity_matched,2d,20,-0.00020844126983922862,-0.00032061125306667444,0.002393756343602959,0.4,0.7084810487276776,0.5034446716308594,0.8684383182196541
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,10,s0_liquidity_matched,3d,20,-0.0005259195888181261,-9.682398511951113e-05,0.0030161955560952603,0.5,0.45655861319161883,1.0,0.7139648361432491
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,10,s0_liquidity_matched,5d,20,-0.0006570050270001605,-0.0001540622094399688,0.004076230931279597,0.45,0.4908455429499965,0.8238029479980469,0.9195060533020851
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,10,s0_random_matched,5m,20,-0.0004331475967126793,-0.0005079986602919337,0.00032569035507429755,0.05,1.384960246787092e-05,4.00543212890625e-05,5.0781875715526705e-05
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,10,s0_random_matched,15m,20,-0.0006743670832511224,-0.0007354967412651697,0.0005690720290920917,0.1,5.5016628086179966e-05,0.0004024505615234375,0.0001512957272369949
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,10,s0_random_matched,30m,20,-0.0005526293761184077,-0.000524174782945181,0.0007905306298514529,0.2,0.006630984545138103,0.01181793212890625,0.008581274117237546
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,10,s0_random_matched,60m,20,-0.0007049173515049362,-0.0008438151190515735,0.0008994232474792463,0.25,0.002895946585236944,0.04138946533203125,0.003940875765477078
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,10,s0_random_matched,1d,20,-0.0007061472013865107,-0.0009186127903108468,0.0008391844189287891,0.15,0.001635175691295707,0.0025768280029296875,0.002095564963602265
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,10,s0_random_matched,2d,20,-0.0007062571188583308,-0.000907538543886676,0.0008417736983442046,0.15,0.0016755735777153646,0.0025768280029296875,0.0021473370122177485
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,10,s0_random_matched,3d,20,-0.000706107650417229,-0.000911368972845405,0.000837521087709007,0.15,0.0016090148170478115,0.0025768280029296875,0.0020620384063137
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,10,s0_random_matched,5d,20,-0.0006986314253081557,-0.0009292542844267222,0.0008401991237378727,0.25,0.0018051354647010932,0.04138946533203125,0.0023133774887431485
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,s0_liquidity_matched,5m,20,-0.00018471242882395442,-0.00015896311352325284,0.00021764363164151497,0.25,0.0015219521432485068,0.04138946533203125,0.0066965894302934295
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,s0_liquidity_matched,15m,20,-0.00015543909082472797,-1.2838447355175198e-06,0.0003269251210275722,0.5,0.05207025956784128,1.0,0.13217835121067403
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,s0_liquidity_matched,30m,20,-7.820786986354206e-05,-4.961598795298525e-05,0.000396239579622257,0.5,0.40032874554843534,1.0,0.6953078212157034
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,s0_liquidity_matched,60m,20,-0.00010615726463386379,-0.0001873619412151143,0.0005444992362361608,0.45,0.40600430470462173,0.8238029479980469,0.6081818466425021
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,s0_liquidity_matched,1d,20,2.7717300747233343e-05,-0.00026938141380687826,0.002358563410350211,0.45,0.9596811082016524,0.8238029479980469,0.9921723148488776
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,s0_liquidity_matched,2d,20,1.5642797360280233e-05,-0.0004238412651538715,0.0031154972375512526,0.4,0.9827672080241718,0.5034446716308594,0.9902692477800815
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,s0_liquidity_matched,3d,20,-0.00037392012625669783,1.0405344331284737e-05,0.0034048104409198964,0.5,0.6376152228803136,1.0,0.8348478651527025
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,s0_liquidity_matched,5d,20,-0.00034579470938357626,-0.0006749408297582085,0.004375967196992205,0.35,0.7342941138543271,0.26317596435546875,0.9195060533020851
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,s0_random_matched,5m,20,-0.00043676816032940457,-0.0005073990805472954,0.0003058013609681605,0.1,5.579145882912732e-06,0.0004024505615234375,2.8324894482480023e-05
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,s0_random_matched,15m,20,-0.0007828716542029988,-0.0009092998168821126,0.00045332132460702775,0.1,4.088294605885762e-07,0.0004024505615234375,3.1744405175112974e-06
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,s0_random_matched,30m,20,-0.0007879545508746504,-0.0009145024435209775,0.0005809707866894639,0.05,1.0832077373780772e-05,4.00543212890625e-05,2.9788212777897125e-05
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,s0_random_matched,60m,20,-0.0009651621487517627,-0.0011769739557941344,0.0006218965135012021,0.05,1.838880811972036e-06,4.00543212890625e-05,4.75945621922174e-06
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,s0_random_matched,1d,20,-0.000993475645570439,-0.0010296422097718187,0.000602007276438078,0.05,7.825752316838601e-07,4.00543212890625e-05,1.6910217750804782e-06
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,s0_random_matched,2d,20,-0.0009925318899117602,-0.0010197135642043902,0.0006021984872727833,0.05,7.967212831535271e-07,4.00543212890625e-05,1.7527868229377597e-06
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,s0_random_matched,3d,20,-0.0009912849620330884,-0.0010300855825079464,0.0005994705597079706,0.05,7.605903206720112e-07,4.00543212890625e-05,1.7309986608397496e-06
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,s0_random_matched,5d,20,-0.0009886267232161292,-0.0010287394124649397,0.0006003410120520704,0.05,8.063766889210158e-07,4.00543212890625e-05,1.8352021196133463e-06
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,s0_liquidity_matched,5m,20,-0.00013179671333458167,-0.0001201486833306295,0.00019846584584409785,0.15,0.009287265585811954,0.0025768280029296875,0.027242645718381732
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,s0_liquidity_matched,15m,20,-6.950308214846883e-05,-1.0165562080230923e-05,0.00036854693603200476,0.5,0.4212559320758476,1.0,0.5505523072674444
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,s0_liquidity_matched,30m,20,-4.085942463037215e-05,-5.406872173981573e-05,0.00044361607770708017,0.4,0.6925479619962218,0.5034446716308594,0.8543582334906662
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,s0_liquidity_matched,60m,20,-0.00013244850706872402,-5.512388069208306e-05,0.0005706297270976027,0.45,0.3243734880566957,0.8238029479980469,0.5286086472035041
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,s0_liquidity_matched,1d,20,-0.0005913050231628544,-0.0010957613860277102,0.0027754534514827125,0.35,0.36471637365675885,0.26317596435546875,0.6780642439815798
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,s0_liquidity_matched,2d,20,-0.000916445081428723,-0.0013828570106350292,0.002954612970998762,0.4,0.1922453326347798,0.5034446716308594,0.5457819846589869
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,s0_liquidity_matched,3d,20,-0.0011941290842938956,-0.0016828846718132708,0.0034839150249668157,0.3,0.1515890812705308,0.11531829833984375,0.45476724381159245
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,s0_liquidity_matched,5d,20,-0.0008436291746976574,-0.0022821777075734163,0.005402648434625093,0.35,0.5043060282245299,0.26317596435546875,0.9195060533020851
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,s0_random_matched,5m,20,-0.0004099179724223573,-0.0004027170119648541,0.0003199610859337793,0.1,2.1926139571707707e-05,0.0004024505615234375,7.059147374305896e-05
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,s0_random_matched,15m,20,-0.0007771588878057379,-0.0007874945878913852,0.00047627580399285554,0.05,9.17571280102558e-07,4.00543212890625e-05,5.7675909035017935e-06
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,s0_random_matched,30m,20,-0.0008561566826641576,-0.0009411019109738037,0.0004790301200164618,0.05,2.4798197444661955e-07,4.00543212890625e-05,1.3639008594564074e-06
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,s0_random_matched,60m,20,-0.0011412125795538994,-0.0012364740326879862,0.0006182322841544453,0.0,1.5383635509247193e-07,1.9073486328125e-06,5.972470256531263e-07
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,s0_random_matched,1d,20,-0.0011581119402929644,-0.0012664255010392685,0.0005980018217544458,0.0,7.477143726770051e-08,1.9073486328125e-06,2.193295493185882e-07
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,s0_random_matched,2d,20,-0.0011554327416240357,-0.001273343822941518,0.0005968919343914853,0.0,7.529371998534542e-08,1.9073486328125e-06,2.208615786236799e-07
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,s0_random_matched,3d,20,-0.0011564102368856583,-0.001304196593992522,0.0005990863112805234,0.0,7.859059557147574e-08,1.9073486328125e-06,2.2072252373265528e-07
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,s0_random_matched,5d,20,-0.0011568089983019939,-0.0012763589343162706,0.0006002680339036639,0.0,8.055201913612547e-08,1.9073486328125e-06,2.2623120268018217e-07
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,s0_liquidity_matched,5m,20,-0.00012603807665165047,-3.952302608081857e-05,0.00027849114822536407,0.4,0.06325676322148861,0.5034446716308594,0.13062263293718007
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,s0_liquidity_matched,15m,20,-9.37433658030223e-05,1.5755927389803268e-05,0.00041950090400317674,0.5,0.34226714252204876,1.0,0.47557118750432037
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,s0_liquidity_matched,30m,20,-0.0001763769624804578,-0.00012872186176453724,0.000529514776977789,0.4,0.16283943463419262,0.5034446716308594,0.32567886926838524
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,s0_liquidity_matched,60m,20,-0.000168259794278829,-0.00015169437284406277,0.0008044438349329163,0.45,0.37333941255619213,0.8238029479980469,0.5756562599478092
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,s0_liquidity_matched,1d,20,-0.0008983275017039329,-0.0006042147203759623,0.002795853103370319,0.35,0.17746996369997683,0.26317596435546875,0.40389715876546456
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,s0_liquidity_matched,2d,20,-0.0011006449494983508,-0.0011515571273269713,0.003932735677259995,0.4,0.23742397739849777,0.5034446716308594,0.5457819846589869
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,s0_liquidity_matched,3d,20,-0.0014253306574195314,-0.0016518288061383663,0.004525655413659204,0.45,0.18579854072183286,0.8238029479980469,0.46542375066644526
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,s0_liquidity_matched,5d,20,-0.0014306682144802428,2.0014571372660226e-05,0.005296289700762915,0.5,0.2535536023162409,1.0,0.8163189147742391
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,s0_random_matched,5m,20,-0.00039297528898111985,-0.00042370755385905806,0.00032907690268468083,0.15,5.03660967957824e-05,0.0025768280029296875,0.00013051459169475098
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,s0_random_matched,15m,20,-0.0008530334099581569,-0.0008701167268423346,0.00045242268594649406,0.0,1.1203572039995149e-07,1.9073486328125e-06,1.0563367923423997e-06
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,s0_random_matched,30m,20,-0.0010050522126949916,-0.0009959552823169079,0.0005240417242492964,0.0,8.665233548654853e-08,1.9073486328125e-06,5.44671823058305e-07
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,s0_random_matched,60m,20,-0.0011404404618081984,-0.0011540418051264691,0.0006345736617980782,0.05,2.2863416792181085e-07,4.00543212890625e-05,7.942028990968166e-07
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,s0_random_matched,1d,20,-0.0012182444229666175,-0.0013977561504784405,0.0005796350200623373,0.05,2.116568023069354e-08,4.00543212890625e-05,7.98248511557585e-08
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,s0_random_matched,2d,20,-0.001217695089949833,-0.001393390606401217,0.0005780674152255661,0.05,2.04304848658027e-08,4.00543212890625e-05,7.840776684167677e-08
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,s0_random_matched,3d,20,-0.0012208161018485123,-0.001397504064402911,0.0005812787901206207,0.05,2.140663996753246e-08,4.00543212890625e-05,8.310813163865543e-08
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,s0_random_matched,5d,20,-0.00121949452707842,-0.0014039077073686058,0.0005870623679441207,0.05,2.5413884574965397e-08,4.00543212890625e-05,9.597969410435859e-08
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,s0_liquidity_matched,5m,20,-0.00011043179379514501,-0.0001343397290654283,0.00028109064506821586,0.35,0.10308181492458353,0.26317596435546875,0.18387566986547332
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,s0_liquidity_matched,15m,20,5.809896858298639e-06,3.869846480208216e-05,0.0004614240231244511,0.55,0.9568039672241624,0.8238029479980469,0.9715240282583802
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,s0_liquidity_matched,30m,20,8.341269075442696e-05,8.397321227365321e-05,0.0005562808033127924,0.6,0.5211991622133594,0.5034446716308594,0.7644254379129272
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,s0_liquidity_matched,60m,20,4.1861877074477605e-05,-8.940136946475528e-05,0.0006162765754605186,0.4,0.7703753085442163,0.5034446716308594,0.8808734095162178
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,s0_liquidity_matched,1d,20,-0.00030557072815124754,-0.000440980266169824,0.002134514360577704,0.35,0.5400435679213978,0.26317596435546875,0.8851862462279586
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,s0_liquidity_matched,2d,20,-0.00021495920690814044,0.00034322706836973575,0.0034937089101715474,0.55,0.7914415091428784,0.8238029479980469,0.9338236117534401
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,s0_liquidity_matched,3d,20,-0.0005834720117790963,-0.00012152046295607375,0.003370461237895765,0.5,0.45975008388012256,1.0,0.7139648361432491
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,s0_liquidity_matched,5d,20,-0.0001953060376983489,0.00030946624968444044,0.00535969945986667,0.5,0.8754733750154435,1.0,0.9349837888662906
