sample_group,signal_month,strategy_id,ma_period,signal_count,net_return_5m_mean,net_return_5m_median,net_return_5m_win_rate,net_return_15m_mean,net_return_15m_median,net_return_15m_win_rate,net_return_30m_mean,net_return_30m_median,net_return_30m_win_rate,net_return_60m_mean,net_return_60m_median,net_return_60m_win_rate,net_return_1d_mean,net_return_1d_median,net_return_1d_win_rate,net_return_2d_mean,net_return_2d_median,net_return_2d_win_rate,net_return_3d_mean,net_return_3d_median,net_return_3d_win_rate,net_return_5d_mean,net_return_5d_median,net_return_5d_win_rate
supplemental_2023_09_legacy,2023-09,s0_distance_only,120,32107,-0.00252661981229221,-0.002517107175540434,0.15189833992587287,-0.002449208634289045,-0.002517107175540434,0.21443921886193043,-0.002342288054173018,-0.002517107175540434,0.2583629228181648,-0.002484818695860072,-0.002517107175540545,0.30623052959501557,-0.0029886658664025133,-0.004357481516544803,0.39147516447881264,-0.004458515886940349,-0.006324293789374269,0.37675781859000346,-0.0056026397343582855,-0.007739530698181618,0.3609639004925494,-0.006913918534389228,-0.010641666730684562,0.34902718882514344
supplemental_2023_09_legacy,2023-09,s0_distance_only,240,21536,-0.0025969382028801584,-0.002517107175540434,0.15337822149988392,-0.0025270630129639315,-0.002517107175540434,0.21068028790341306,-0.0023746832041739814,-0.002517107175540434,0.25683770605990247,-0.0025726599073199476,-0.002517107175540545,0.29964234288633934,-0.0026689432482852947,-0.004516070888615387,0.3904106403757615,-0.004131529952817587,-0.006075310122595434,0.3787315167860132,-0.005142168159571597,-0.00752958402390469,0.3657913083894957,-0.006029039727316919,-0.009831372200834299,0.3604164729943293
supplemental_2023_09_legacy,2023-09,s0_liquidity_matched,10,1060771,-0.0025758951232022825,-0.002517107175540434,0.13995654079838607,-0.0025743943400621254,-0.002517107175540434,0.2022599232236996,-0.002416421351262364,-0.002517107175540434,0.25375104293842304,-0.002518372347136014,-0.002517107175540545,0.3037786339437759,-0.0026627858843852586,-0.004270152681383199,0.3937925223821875,-0.004621958748518773,-0.006547341085942349,0.3664184660503642,-0.00559369075387956,-0.007967833365838062,0.35513705610580987,-0.006666342234815126,-0.010007040558056568,0.34893043964889997
supplemental_2023_09_legacy,2023-09,s0_liquidity_matched,20,816888,-0.0025502393553101205,-0.002517107175540434,0.139919645086892,-0.0025267026590835217,-0.002517107175540434,0.204008931588148,-0.0024411161029218344,-0.002517107175540434,0.25370868661445084,-0.0026036763264601246,-0.002517107175540545,0.301216826212633,-0.0030942352360778984,-0.0047109845057993205,0.3825379031517045,-0.004848914055052288,-0.0068354782359387745,0.36232280006223666,-0.00579168400722918,-0.00817543801003906,0.3514051182293587,-0.006986333680763894,-0.01035367311243296,0.3451439115566659
supplemental_2023_09_legacy,2023-09,s0_liquidity_matched,40,605657,-0.00256458589609069,-0.002517107175540434,0.1374986172041271,-0.00255474792818348,-0.002517107175540434,0.20263616730399636,-0.0024784684924005307,-0.002517107175540434,0.2527224122016905,-0.002567902233326824,-0.002517107175540545,0.30225177023885014,-0.002796689543541066,-0.004322506076580135,0.39117321888638984,-0.0045805084688657375,-0.0064288047944600635,0.36876395543516166,-0.005890563211639559,-0.008221083689189945,0.35150163175940846,-0.006963725710795121,-0.010284801397572485,0.34636182744875094
supplemental_2023_09_legacy,2023-09,s0_liquidity_matched,60,523784,-0.0025661807191134475,-0.002517107175540434,0.13896403663349136,-0.002531531891500752,-0.002517107175540434,0.20466569043168806,-0.002421105393212931,-0.002517107175540434,0.2563421586728196,-0.0025390902023444913,-0.002517107175540545,0.30541138189025996,-0.002650017092565947,-0.004266693565847912,0.39277960400580997,-0.004470941049291723,-0.006368392476020834,0.37174922940804395,-0.005924140100264248,-0.008094088205709227,0.35387845637417203,-0.007208073681035956,-0.010137944217492922,0.34794168637023076
supplemental_2023_09_legacy,2023-09,s0_liquidity_matched,120,391950,-0.0025700984155398307,-0.002517107175540434,0.13938548127434947,-0.0025312724277771,-0.002517107175540434,0.20443174424983096,-0.0024294760658885505,-0.002517107175540434,0.25155510876831305,-0.002468651994320089,-0.002517107175540545,0.3043552597666069,-0.002489032621926798,-0.004089597285090285,0.3973604454918462,-0.004369422843223991,-0.0062114882600756705,0.3719602058669527,-0.00585546497200504,-0.008102117773661655,0.35120429168549766,-0.00681256895233681,-0.009951762277337628,0.34862675885461497
supplemental_2023_09_legacy,2023-09,s0_liquidity_matched,240,305350,-0.002634270327640523,-0.002517107175540434,0.1376256754543966,-0.0026004801501456056,-0.002517107175540434,0.20308370476867302,-0.0024794796119184614,-0.002517107175540434,0.2523686477174849,-0.0025005651378515446,-0.002517107175540545,0.303129452223041,-0.0024307613794839296,-0.0040036688638035445,0.4003651273848816,-0.004253804974524048,-0.006218342399378962,0.37255653883972467,-0.005801844985337173,-0.008007573596625295,0.3521462378561221,-0.006866489181104989,-0.009955549285845189,0.34554876010304614
supplemental_2023_09_legacy,2023-09,s0_random_matched,10,242602,-0.0025093868158353096,-0.002517107175540434,0.10951817608481486,-0.0025213534866724567,-0.002517107175540434,0.1849563249473385,-0.002534949771189487,-0.002517107175540434,0.24127596598193563,-0.002602151666833347,-0.002517107175540545,0.2909920718358462,-0.0026177296149429217,-0.004207756146429431,0.3917807315000454,-0.004055711446357413,-0.005886981813460812,0.3814894881019176,-0.005277458868446584,-0.007343637302110295,0.36472408457968025,-0.00679038604877589,-0.009998228871723858,0.3496482432794867
supplemental_2023_09_legacy,2023-09,s0_random_matched,20,242493,-0.002495563848873895,-0.002517107175540434,0.11000408262574693,-0.002513788272448415,-0.002517107175540434,0.1839401850041859,-0.0025222790817276486,-0.002517107175540434,0.2410833594536186,-0.00259312616523671,-0.002517107175540545,0.2907669780775021,-0.002601590058081117,-0.004216396601135708,0.391930597858835,-0.004035726912067189,-0.005861559456594723,0.3825846847255872,-0.005256739418692258,-0.007335865111890216,0.3646667904980084,-0.006769517466032217,-0.010004468339360306,0.34925385456872177
supplemental_2023_09_legacy,2023-09,s0_random_matched,40,242520,-0.002492801480440809,-0.002517107175540434,0.10896233222687257,-0.0025118678619607056,-0.002517107175540434,0.1843590853796829,-0.0025323252256662203,-0.002517107175540434,0.24011711823167967,-0.0025898781056239205,-0.002517107175540545,0.2911994325141356,-0.0026031508625174522,-0.004182354075080386,0.3920214917095153,-0.004038847360245985,-0.00584760097462067,0.38186935635637287,-0.005258409072463271,-0.007335865111890438,0.3652411140277021,-0.006778112557174914,-0.010033933798181516,0.3496233618821587
supplemental_2023_09_legacy,2023-09,s0_random_matched,60,242509,-0.0025065675070255495,-0.002517107175540434,0.10853339711182404,-0.0025141080118082104,-0.002517107175540434,0.18409972824630205,-0.0025468005680914516,-0.002517107175540434,0.24117169167831679,-0.002600484451750822,-0.002517107175540545,0.2913128296921979,-0.0026083786148228365,-0.004207756146429431,0.3915745685350413,-0.00404858617330938,-0.005871870267999291,0.3817406664520549,-0.005264295995965574,-0.007321938065831701,0.36494813873147297,-0.006770136470904993,-0.010000500637650733,0.350035498464485
supplemental_2023_09_legacy,2023-09,s0_random_matched,120,242351,-0.002507203890429173,-0.002517107175540434,0.10951974218998221,-0.0025053591700684753,-0.002517107175540434,0.18483871899513496,-0.002530380008570458,-0.002517107175540434,0.24128752708139894,-0.002595229825918762,-0.002517107175540545,0.29167732829279164,-0.0025869728701452084,-0.004203468786401765,0.39215791538477424,-0.00402393505414873,-0.005850740392058018,0.3826686324796914,-0.005241425757701593,-0.007308091290931795,0.3642983111889412,-0.006743434641386877,-0.009972136269893794,0.35026001330012435
supplemental_2023_09_legacy,2023-09,s0_random_matched,240,242168,-0.002495278982747328,-0.002517107175540434,0.10912304318920414,-0.002522748430872671,-0.002517107175540434,0.18319519980838878,-0.0025471107642822217,-0.002517107175540434,0.23934006483718434,-0.0025835981748259336,-0.002517107175540545,0.29082686271270447,-0.0026110507949128805,-0.00420775614642932,0.3915354192409897,-0.004046705484227458,-0.005881299056904488,0.3817016317016317,-0.005258889080463237,-0.007351434604415008,0.3644787963958006,-0.006765242601835091,-0.010028273537170396,0.34963479813658177
supplemental_2023_09_legacy,2023-09,s0_strong_no_ma,10,108608,-0.0030028670320103017,-0.002517107175540545,0.13909656747200944,-0.003010283612052474,-0.002517107175540545,0.19206474899635373,-0.0028724378560152,-0.0030554141873183616,0.234615420031492,-0.0027649851952818803,-0.00335756462182224,0.29315552935975836,-0.002710283515159959,-0.004451463140940137,0.387735353479499,-0.004873461968272987,-0.007071823581131342,0.35596829200848007,-0.007037234414378873,-0.009460143552508682,0.3282550391240634,-0.00731363194884816,-0.010613559227686975,0.3390727255968292
supplemental_2023_09_legacy,2023-09,s0_strong_no_ma,20,108604,-0.003003128813369875,-0.002517107175540545,0.13907406725350815,-0.003010738956343247,-0.002517107175540545,0.19205340699815837,-0.002872339803439586,-0.0030551238383365042,0.23461485335420598,-0.002764293028536425,-0.0033574465966226263,0.2931663289740284,-0.0027079176481226877,-0.0044502135569832735,0.38774964747518503,-0.00487057070971915,-0.007071823581131342,0.3559721991777741,-0.007033284691123294,-0.00946014355250846,0.3282579241822354,-0.007308744797711792,-0.010613559227686864,0.33908522758696974
supplemental_2023_09_legacy,2023-09,s0_strong_no_ma,40,108593,-0.003003751547940878,-0.002517107175540545,0.1390421113699778,-0.0030110661034116575,-0.002517107175540545,0.1920452347843704,-0.002873320091766373,-0.003055269012827433,0.23459257349149046,-0.002763854218379535,-0.003356739240207851,0.29317761055181496,-0.002707915697353995,-0.004450213556983218,0.38775209232017105,-0.00486831252473104,-0.007070192965753175,0.35598064070062224,-0.007030192466457031,-0.009456980807094062,0.32825433696513834,-0.0073050923886725004,-0.010612099092060068,0.3390827379580548
supplemental_2023_09_legacy,2023-09,s0_strong_no_ma,60,108568,-0.0030045964379359644,-0.002517107175540545,0.13900965293640852,-0.0030113756858134327,-0.002517107175540545,0.19204340296967687,-0.002873791814261679,-0.0030554141873183616,0.23459132821783546,-0.0027661268282436068,-0.003357092918415072,0.2931714327830189,-0.0027095790249960297,-0.004447470147075361,0.3877769275447832,-0.004870481716000105,-0.007064210575582652,0.35599815583218075,-0.007027380948630793,-0.009455635923623862,0.3282746793778409,-0.007291114348094184,-0.010610274662959718,0.33911479944674966
supplemental_2023_09_legacy,2023-09,s0_strong_no_ma,120,108523,-0.003004626205698172,-0.002517107175540545,0.13901200667139685,-0.003010828421948899,-0.002517107175540545,0.19206774850487013,-0.0028731204300787355,-0.003052668498875588,0.23457802679838546,-0.0027656407784591697,-0.00335673924020774,0.2931732089696679,-0.002707535681053847,-0.004449464871320197,0.3877718544206895,-0.004868676934446538,-0.007064901519724831,0.35602601356026015,-0.00702259350124948,-0.009454304365857424,0.3282910271546635,-0.007285494245252669,-0.010604806306549697,0.3391633227249666
supplemental_2023_09_legacy,2023-09,s0_strong_no_ma,240,108447,-0.0030037407302433627,-0.002517107175540545,0.13898955250029968,-0.0030100932423074885,-0.002517107175540545,0.19206403363979233,-0.0028722648282228248,-0.0030508058875922117,0.234548774414873,-0.0027658012367408388,-0.0033581551458812253,0.2931112402350055,-0.0027109764227153323,-0.004453967161607453,0.3876285234341831,-0.004872016428686292,-0.007071823581131342,0.3559434685079711,-0.007026325500517905,-0.00946014355250857,0.3281705741185158,-0.007288814930243833,-0.010610274662960162,0.3390412539578506
supplemental_2023_09_legacy,2023-09,s1_break_reclaim_stable3,10,61986,-0.002565320663178235,-0.002517107175540434,0.14435750584818907,-0.002532035015581167,-0.002517107175540434,0.2079730252968508,-0.002185779775507241,-0.002517107175540434,0.26910170366546204,-0.002369408161225473,-0.002517107175540545,0.30789337808183814,-0.0027733895019214265,-0.004376998590981507,0.38639519488487745,-0.0051757335675564195,-0.007335865111890438,0.34417387934375404,-0.006175502970324445,-0.008674408983098902,0.3365414116621183,-0.00723871529912537,-0.010454636826663255,0.33698232017437635
supplemental_2023_09_legacy,2023-09,s1_break_reclaim_stable3,20,45606,-0.0025784107750469057,-0.002517107175540434,0.14390965902861527,-0.0025466998924371397,-0.002517107175540434,0.20904784877856233,-0.0023646147295862062,-0.002517107175540434,0.2617648348756633,-0.0026946081140316455,-0.002517107175540545,0.29258130304159996,-0.0033308353379512125,-0.005220312847151298,0.36310581627503896,-0.004974414659353322,-0.007155427039383988,0.34703236423477785,-0.005929022283228889,-0.008338991764010095,0.34147465437788016,-0.006951548074375945,-0.010659824667984985,0.3308533052409797
supplemental_2023_09_legacy,2023-09,s1_break_reclaim_stable3,40,31943,-0.002546473950683753,-0.002517107175540434,0.14679272454058792,-0.0025641086822905763,-0.002517107175540434,0.209254273370484,-0.002461838985233614,-0.002517107175540434,0.25746665831820176,-0.002782088958130033,-0.002865025868538318,0.2973607588992204,-0.003596098469266102,-0.005276395952371393,0.36859907920699053,-0.00548478958762543,-0.007359257140707731,0.3475699558173785,-0.006603401163524272,-0.008938670863251397,0.3333960135389244,-0.008308640619758187,-0.011503439543328275,0.3214487123253337
supplemental_2023_09_legacy,2023-09,s1_break_reclaim_stable3,60,26494,-0.00248342992739049,-0.002517107175540434,0.15415392745253464,-0.0025337410404745065,-0.002517107175540434,0.2152266636470011,-0.0024098391920606838,-0.002517107175540434,0.26547637022497356,-0.0026985000558058876,-0.002834175031716013,0.30198580489278165,-0.0035410970036292722,-0.005093473282305305,0.36931388846909474,-0.0056231757622475925,-0.007620771777825719,0.34847168171685494,-0.006957428949953985,-0.00945853301287125,0.3300336267805191,-0.008636857385421188,-0.012157950919743699,0.3155508538612664
supplemental_2023_09_legacy,2023-09,s1_break_reclaim_stable3,120,18555,-0.0025237560795479458,-0.002517107175540434,0.15521422797089734,-0.0024460502614988217,-0.002517107175540434,0.22399482591354963,-0.002253511268683071,-0.002517107175540434,0.2789995687796464,-0.002560416888257211,-0.002517107175540545,0.30959568733153636,-0.003051040934596475,-0.0046215014641997065,0.38867008362557326,-0.004645163941749681,-0.006650323582271578,0.37481113749190587,-0.0058578865057620595,-0.00821700942025172,0.3566573154941735,-0.006830835559483901,-0.010581647996758758,0.3508876058921923
supplemental_2023_09_legacy,2023-09,s1_break_reclaim_stable3,240,12483,-0.0025881024456778593,-0.002517107175540434,0.16447684665918924,-0.002587267671645503,-0.002517107175540434,0.22400256369171606,-0.002399625308253535,-0.002517107175540434,0.27535651337926614,-0.0027218959918407586,-0.0027450138887177844,0.30565795800609075,-0.0028957135965377344,-0.004540399047395172,0.39070775156475684,-0.004489379909475273,-0.006454539647215762,0.3725332905502968,-0.005470662687996741,-0.008043328188418242,0.36126032229615973,-0.006138436221362202,-0.010016978550160593,0.36132499197946744
supplemental_2023_09_legacy,2023-09,s1_near_reversal,10,85074,-0.002722092367517744,-0.002517107175540434,0.12441080013635349,-0.002738432771761925,-0.002517107175540545,0.18026119359123555,-0.0024407517272718097,-0.002517107175540545,0.2407575027330755,-0.0026429753910621277,-0.002965011483050062,0.2929495996896272,-0.003025059209648422,-0.004582289148261753,0.3784868057271262,-0.005556571409336443,-0.0077213657467984365,0.3360983645134722,-0.006442387690668363,-0.008813100682229402,0.3318862064097134,-0.007565559684927212,-0.010557721627327377,0.3335019588004847
supplemental_2023_09_legacy,2023-09,s1_near_reversal,20,64287,-0.0026865513094742445,-0.002517107175540434,0.12557944186914724,-0.0027035807195119085,-0.002517107175540545,0.18190868787430972,-0.0025402102958852696,-0.002517107175540434,0.23780781855233887,-0.0028454471444235084,-0.003185213600740866,0.2826316935810075,-0.003639734651345301,-0.005416766747704527,0.3554960536762302,-0.005359668984144007,-0.007504521639662531,0.34021324616701687,-0.006056929309784848,-0.008296266461893076,0.33771813752198887,-0.007323816368828114,-0.010709985145351153,0.3285173825722782
