sample_group,strategy_id,ma_period,metric,horizon,observed_count,mean,median,std,win_rate,profit_factor,signal_count,date_count,symbol_count,event_trigger_count,entry_observed_count,entry_executable_count,missing_count,missing_fraction,observed_fraction
supplemental_2023_09_legacy,s2_reclaim_bull_stack,40,net_return,2d,900,-0.0032995559098761,-0.0046714978727854,0.0340473178898576,0.3744444444444444,0.7258278626145028,900,20,305,1,900,900,0,0.0,1.0
supplemental_2023_09_legacy,s2_reclaim_bull_stack,60,net_return,2d,341,-0.0056383449268801,-0.0057556879963992,0.0280684463841103,0.3870967741935484,0.560118933442014,342,20,164,1,342,342,1,0.0029239766081871343,0.9970760233918129
supplemental_2023_09_legacy,s2_reclaim_bull_stack,120,net_return,2d,84,0.0012210998953696,-0.0025171071755404,0.0384652102739365,0.4642857142857143,1.104452599157366,85,18,50,1,85,85,1,0.011764705882352941,0.9882352941176471
supplemental_2023_09_legacy,s2_reclaim_bull_stack,240,net_return,2d,23,0.0170548570592596,0.0005147557205826,0.0551328116608607,0.6086956521739131,2.6072501036753093,23,11,15,1,23,23,0,0.0,1.0
supplemental_2023_09_legacy,s2_reclaim_daily_trend,10,net_return,2d,21850,-0.007385479390042,-0.0094440717090436,0.0326300345263226,0.3015560640732265,0.4870453581195412,21875,20,2067,1,21875,21875,25,0.001142857142857143,0.9988571428571429
supplemental_2023_09_legacy,s2_reclaim_daily_trend,20,net_return,2d,15928,-0.0062777445470497,-0.0086744089830989,0.0321051461881673,0.3183073832245103,0.5402739489340782,15942,20,1989,1,15942,15942,14,0.0008781834148789362,0.9991218165851211
supplemental_2023_09_legacy,s2_reclaim_daily_trend,40,net_return,2d,11652,-0.0063829966111404,-0.0082415440246787,0.0302147964021684,0.3303295571575695,0.5223194390763463,11667,20,1895,1,11667,11667,15,0.0012856775520699408,0.99871432244793
supplemental_2023_09_legacy,s2_reclaim_daily_trend,60,net_return,2d,9546,-0.0051886068861042,-0.0072277767539244,0.0293087117492017,0.3569034150429499,0.5915048136598265,9555,20,1880,1,9555,9555,9,0.0009419152276295133,0.9990580847723705
supplemental_2023_09_legacy,s2_reclaim_daily_trend,120,net_return,2d,7349,-0.0055818919516433,-0.0073050250610976,0.0254636912354148,0.3590964757109811,0.5414886711625805,7357,20,1542,1,7357,7357,8,0.001087399755335055,0.998912600244665
supplemental_2023_09_legacy,s2_reclaim_daily_trend,240,net_return,2d,5620,-0.0060001057198089,-0.0080054061249567,0.0320084977017788,0.3359430604982206,0.569725792808784,5630,20,1055,1,5630,5630,10,0.0017761989342806395,0.9982238010657194
supplemental_2023_09_legacy,s2_reclaim_positive_slope,10,net_return,2d,32751,-0.0062795073124734,-0.0082088783186188,0.0285789768426779,0.3341272022228329,0.5160067890023167,32793,20,3043,1,32793,32793,42,0.001280761138047754,0.9987192388619522
supplemental_2023_09_legacy,s2_reclaim_positive_slope,20,net_return,2d,23750,-0.0033794197260068,-0.0054167667477045,0.0292663581043363,0.3792842105263158,0.7030851583216088,23763,20,3008,1,23763,23763,13,0.000547068972772798,0.9994529310272272
supplemental_2023_09_legacy,s2_reclaim_positive_slope,40,net_return,2d,17409,-0.0065280798430477,-0.00791376845322,0.0279740585293394,0.3326440346946981,0.4978826426143779,17429,20,2828,1,17429,17429,20,0.0011475127660795226,0.9988524872339205
supplemental_2023_09_legacy,s2_reclaim_positive_slope,60,net_return,2d,13730,-0.0065658286365992,-0.0082637120805215,0.0285271801990541,0.3311726147123088,0.5110689176173951,13736,20,2467,1,13736,13736,6,0.00043680838672102506,0.999563191613279
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,net_return,2d,6127,-0.0018583108258149,-0.0042763362634141,0.0316735423892353,0.42777868451118,0.8423451053270966,6137,20,1291,1,6137,6137,10,0.0016294606485253381,0.9983705393514747
supplemental_2023_09_legacy,s2_reclaim_positive_slope,240,net_return,2d,10254,-0.0045508911732543,-0.0062670428628504,0.0268605055828098,0.3702945192120148,0.6134948875408239,10263,20,1419,1,10263,10263,9,0.0008769365682548962,0.9991230634317451
supplemental_2023_09_legacy,s2_reclaim_recent_high,10,net_return,2d,41918,-0.0053846511205215,-0.007757822899662,0.0288145023557621,0.3435039839687008,0.5740126479222027,41964,20,3049,1,41964,41964,46,0.0010961776761033266,0.9989038223238966
supplemental_2023_09_legacy,s2_reclaim_recent_high,20,net_return,2d,30497,-0.0053950748055107,-0.0078901493543728,0.0285239495719143,0.3409843591172902,0.5753629756422052,30525,20,3048,1,30525,30525,28,0.0009172809172809173,0.9990827190827191
supplemental_2023_09_legacy,s2_reclaim_recent_high,40,net_return,2d,21099,-0.0059601600051315,-0.0081367291069458,0.0287311660355224,0.3402530925636286,0.5466544541729589,21124,20,3006,1,21124,21124,25,0.0011834879757621662,0.9988165120242378
supplemental_2023_09_legacy,s2_reclaim_recent_high,60,net_return,2d,17934,-0.0061754664765545,-0.0083720255731702,0.0283816448053841,0.3407494145199063,0.5379865082005044,17956,20,2899,1,17956,17956,22,0.001225217197594119,0.9987747828024058
supplemental_2023_09_legacy,s2_reclaim_recent_high,120,net_return,2d,12815,-0.0052953731933251,-0.0076534763455944,0.029522547225367,0.3648849005072181,0.5992644440523827,12832,20,2233,1,12832,12832,17,0.0013248129675810475,0.998675187032419
supplemental_2023_09_legacy,s2_reclaim_recent_high,240,net_return,2d,8348,-0.0050827429058833,-0.0076965952565122,0.0311966127474623,0.3580498322951605,0.6213692338456822,8362,20,1673,1,8362,8362,14,0.0016742406122937097,0.9983257593877063
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,10,net_return,2d,43256,-0.0045421942416518,-0.0067284357580352,0.0276422111912651,0.3540549287960052,0.6107808099722739,43294,20,3049,1,43294,43294,38,0.0008777197764124359,0.9991222802235875
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,net_return,2d,31686,-0.0049820365295216,-0.0071120386449385,0.0272029316005493,0.3434955500852111,0.579226608434945,31704,20,3048,1,31704,31704,18,0.0005677517032551098,0.9994322482967449
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,net_return,2d,21207,-0.0055055661952322,-0.0073828773844401,0.0272367065091205,0.3399349271466968,0.5511054415170173,21228,20,2954,1,21228,21228,21,0.0009892594686263425,0.9990107405313736
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,net_return,2d,17524,-0.0056765787013774,-0.0076274907559315,0.0274064927226467,0.3380506733622461,0.5489304406312887,17548,20,2815,1,17548,17548,24,0.0013676772281741509,0.9986323227718259
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,net_return,2d,12359,-0.0048052375712601,-0.0067737909287032,0.0286483950610262,0.3699328424629824,0.6146455818822232,12373,20,2164,1,12373,12373,14,0.001131495999353431,0.9988685040006465
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,240,net_return,2d,8023,-0.0042608040557334,-0.0065884659217628,0.0296453180712811,0.368565374548174,0.6568405155423266,8036,20,1564,1,8036,8036,13,0.0016177202588352414,0.9983822797411648
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,10,net_return,2d,71672,-0.005165886455463,-0.0073011977886073,0.0279724728146597,0.3469834802991405,0.575974919057052,71739,20,3049,1,71739,71739,67,0.0009339410920141067,0.9990660589079859
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,20,net_return,2d,52998,-0.0050933960605087,-0.0073046768995297,0.0278032167467194,0.3445790407185177,0.5806708307417174,53032,20,3049,1,53032,53032,34,0.0006411223412279379,0.9993588776587721
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,net_return,2d,37012,-0.0054598001953224,-0.0074209519598346,0.0276427977939412,0.346374148924673,0.5611799298378046,37043,20,3033,1,37043,37043,31,0.0008368652646923846,0.9991631347353076
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,net_return,2d,31046,-0.0057198874389226,-0.0076477530876947,0.0275765433011223,0.3461315467370998,0.5516148927961575,31077,20,2969,1,31077,31077,31,0.0009975222833606848,0.9990024777166393
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,net_return,2d,21478,-0.0045736957950424,-0.0066114454225047,0.0287236271380395,0.3765248160908837,0.6329975505144252,21502,20,2334,1,21502,21502,24,0.0011161752395126034,0.9988838247604874
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,net_return,2d,14542,-0.0045602806214271,-0.0065967918087691,0.0300131409143546,0.3701691651767295,0.6411440360972512,14560,20,1787,1,14560,14560,18,0.0012362637362637362,0.9987637362637363
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,net_return,2d,65970,-0.0051304973195204,-0.0071891581957954,0.0269946990125494,0.3449295134151887,0.5681609877770114,66032,20,3049,1,66032,66032,62,0.0009389386963896293,0.9990610613036104
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,net_return,2d,48497,-0.0049862597202505,-0.0070001763567741,0.0268419536442312,0.344949172113739,0.5779116564059226,48531,20,3049,1,48531,48531,34,0.0007005831324308175,0.9992994168675692
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,net_return,2d,33725,-0.0054444172670953,-0.007255743245965,0.0268707232952942,0.3462416604892513,0.5530881402814952,33757,20,3024,1,33757,33757,32,0.0009479515359777232,0.9990520484640223
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,net_return,2d,28159,-0.005563379702897,-0.0074147318538928,0.0266517117141087,0.3476685961859441,0.5507448967128998,28188,20,2935,1,28188,28188,29,0.00102880658436214,0.9989711934156379
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,net_return,2d,19494,-0.0045779165554312,-0.006596791808769,0.0277430081508386,0.3741664101774905,0.6238478442549558,19518,20,2277,1,19518,19518,24,0.0012296341838303104,0.9987703658161697
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,net_return,2d,13169,-0.0044486010885246,-0.0065677991260963,0.0290504522430119,0.3729212544612347,0.6398533698976634,13187,20,1735,1,13187,13187,18,0.001364980662773944,0.9986350193372261
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,net_return,2d,54215,-0.0046257598778039,-0.0069503644769823,0.0278850708350579,0.3528543760951766,0.6086638789835356,54268,20,3049,1,54268,54268,53,0.0009766344807252893,0.9990233655192747
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,net_return,2d,39175,-0.0049368848031412,-0.0071938521519444,0.0273806375244538,0.3461646458200383,0.5869780141283522,39206,20,3048,1,39206,39206,31,0.0007906953017395296,0.9992093046982605
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,net_return,2d,27267,-0.00547028387015,-0.0076011178423318,0.0274966560582665,0.3440422488722632,0.5581994097517724,27294,20,3017,1,27294,27294,27,0.0009892284018465597,0.9990107715981534
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,60,net_return,2d,22638,-0.0056753773739924,-0.0076258543859087,0.0276612183052054,0.3444208852372117,0.5524368429423262,22664,20,2935,1,22664,22664,26,0.0011471937875044123,0.9988528062124956
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,120,net_return,2d,15800,-0.0048898646560356,-0.007111157715215,0.0288848449447754,0.3681645569620253,0.6140012874414912,15820,20,2288,1,15820,15820,20,0.0012642225031605564,0.9987357774968394
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,240,net_return,2d,10691,-0.0045432586743914,-0.006714089894297,0.0301625634643611,0.3675989149752128,0.6421612256485751,10706,20,1724,1,10706,10706,15,0.0014010835045768727,0.9985989164954231
supplemental_2023_09_legacy,s4_reclaim_vwap_support,10,net_return,2d,72897,-0.0051304477390194,-0.0072445142505378,0.0278161977119951,0.3475314484821049,0.5767925187080718,72966,20,3046,1,72966,72966,69,0.0009456459172765397,0.9990543540827235
supplemental_2023_09_legacy,s4_reclaim_vwap_support,20,net_return,2d,53850,-0.0050483421470369,-0.0072001254517114,0.027637972820952,0.3460724233983286,0.5818362572785656,53886,20,3046,1,53886,53886,36,0.0006680770515532791,0.9993319229484467
supplemental_2023_09_legacy,s4_reclaim_vwap_support,40,net_return,2d,37508,-0.0054564273803939,-0.0073436373021104,0.0274137287197035,0.3471259464647542,0.559263380566252,37543,20,3029,1,37543,37543,35,0.0009322643368936953,0.9990677356631064
supplemental_2023_09_legacy,s4_reclaim_vwap_support,60,net_return,2d,31406,-0.0056832677117663,-0.0075128478741604,0.0273435302288449,0.3469400751448768,0.5518016057225826,31438,20,2965,1,31438,31438,32,0.0010178764552452445,0.9989821235447548
supplemental_2023_09_legacy,s4_reclaim_vwap_support,120,net_return,2d,21644,-0.0046433857208894,-0.0066469178108403,0.028469652283743,0.3751617076326002,0.6265595648594795,21669,20,2332,1,21669,21669,25,0.0011537219068715678,0.9988462780931284
supplemental_2023_09_legacy,s4_reclaim_vwap_support,240,net_return,2d,14630,-0.0045156962289519,-0.0065719156829568,0.0298954698026463,0.3706083390293916,0.6428464075481737,14648,20,1784,1,14648,14648,18,0.0012288367012561442,0.9987711632987438
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,net_return,30m,11475,-0.001717187351213,-0.0025171071755405,0.0103245778497255,0.3193028322440087,0.6071467210564837,11475,20,2895,1,11475,11475,0,0.0,1.0
supplemental_2023_09_legacy,cs_r3_leader_confirmation,20,net_return,30m,9403,-0.0019525628710716,-0.0025171071755405,0.0099802908883639,0.3056471338934383,0.5521377512122789,9403,20,2805,1,9403,9403,0,0.0,1.0
supplemental_2023_09_legacy,cs_r3_leader_confirmation,40,net_return,30m,6966,-0.0021998984747863,-0.0025171071755405,0.0101407194498571,0.2965834051105369,0.5188265907663087,6966,20,2515,1,6966,6966,0,0.0,1.0
supplemental_2023_09_legacy,cs_r3_leader_confirmation,60,net_return,30m,5834,-0.0022497591443871,-0.0025171071755405,0.0106188471628621,0.2985944463489887,0.5254107474315184,5834,20,2299,1,5834,5834,0,0.0,1.0
supplemental_2023_09_legacy,cs_r3_leader_confirmation,120,net_return,30m,4477,-0.0018995878053113,-0.0025171071755405,0.0111916155349828,0.3149430422157694,0.5944514353318908,4477,20,1764,1,4477,4477,0,0.0,1.0
supplemental_2023_09_legacy,cs_r3_leader_confirmation,240,net_return,30m,2980,-0.0020592437664336,-0.0025171071755405,0.0112835449173768,0.309731543624161,0.5730707536378326,2980,20,1253,1,2980,2980,0,0.0,1.0
supplemental_2023_09_legacy,fu_r3_core_pullback,10,net_return,30m,3486,-0.0015035548155927,-0.0025171071755404,0.010483030749144,0.3580034423407917,0.6582255469655656,3486,11,2056,1,3486,3486,0,0.0,1.0
supplemental_2023_09_legacy,fu_r3_core_pullback,20,net_return,30m,3488,-0.001645866179136,-0.0025171071755404,0.0093169345815845,0.3360091743119266,0.5993925238836186,3488,11,1995,1,3488,3488,0,0.0,1.0
supplemental_2023_09_legacy,fu_r3_core_pullback,40,net_return,30m,3025,-0.0019743603747013,-0.0025171071755405,0.0097677030955094,0.3226446280991735,0.5484637905594592,3025,11,1722,1,3025,3025,0,0.0,1.0
supplemental_2023_09_legacy,fu_r3_core_pullback,60,net_return,30m,2491,-0.0019182314531214,-0.0025171071755404,0.009968895608662,0.32557205941389,0.5678034606826131,2491,11,1499,1,2491,2491,0,0.0,1.0
supplemental_2023_09_legacy,fu_r3_core_pullback,120,net_return,30m,1897,-0.0017855716770742,-0.0025171071755404,0.0103015610168665,0.3373748023194517,0.6041213185449805,1897,11,1141,1,1897,1897,0,0.0,1.0
supplemental_2023_09_legacy,fu_r3_core_pullback,240,net_return,30m,1165,-0.0016252238972348,-0.0025171071755404,0.0106629418304066,0.3304721030042918,0.632009082133057,1165,11,764,1,1165,1165,0,0.0,1.0
supplemental_2023_09_legacy,ht_r3_core_pullback,10,net_return,30m,8226,-0.0022823667159409,-0.0028051088760914,0.0085114389053885,0.2811816192560175,0.4619909041220602,8226,20,2713,1,8226,8226,0,0.0,1.0
supplemental_2023_09_legacy,ht_r3_core_pullback,20,net_return,30m,7019,-0.0024386816926981,-0.0025171071755405,0.0083477211905525,0.2728308875908249,0.4232198811515363,7019,20,2573,1,7019,7019,0,0.0,1.0
supplemental_2023_09_legacy,ht_r3_core_pullback,40,net_return,30m,5278,-0.0024708596293637,-0.0027936183138224,0.0081917869232593,0.270935960591133,0.4202492509691476,5278,20,2219,1,5278,5278,0,0.0,1.0
supplemental_2023_09_legacy,ht_r3_core_pullback,60,net_return,30m,4412,-0.0024428864547545,-0.0025171071755405,0.0085317039066098,0.2794650951949229,0.4350702624413918,4412,20,2020,1,4412,4412,0,0.0,1.0
supplemental_2023_09_legacy,ht_r3_core_pullback,120,net_return,30m,3450,-0.0021818610895938,-0.0025171071755404,0.008920127836288,0.2915942028985507,0.4869571537974847,3450,20,1549,1,3450,3450,0,0.0,1.0
supplemental_2023_09_legacy,ht_r3_core_pullback,240,net_return,30m,2253,-0.002140603817601,-0.0025171071755404,0.0088883207374432,0.2964935641367066,0.4972450467369628,2253,20,1077,1,2253,2253,0,0.0,1.0
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,net_return,30m,18296,-0.0017727705948506,-0.0025171071755404,0.0071721670765232,0.3029077393965894,0.4838967730174684,18296,11,3025,1,18296,18296,0,0.0,1.0
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,net_return,30m,14037,-0.0019906003271067,-0.0025171071755404,0.0069742666562511,0.2904466766403077,0.4339726107787804,14037,11,2974,1,14037,14037,0,0.0,1.0
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,net_return,30m,9872,-0.0021917154158283,-0.0025171071755404,0.0073112709577152,0.2737034035656402,0.4130109932214054,9872,11,2710,1,9872,9872,0,0.0,1.0
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,net_return,30m,8263,-0.0021849813632659,-0.0025171071755404,0.0073301793350824,0.2813748033401912,0.4158223912062879,8263,11,2478,1,8263,8263,0,0.0,1.0
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,net_return,30m,5639,-0.0018916418443045,-0.0025171071755404,0.008089426527899,0.302181237808122,0.501762785841286,5639,11,1833,1,5639,5639,0,0.0,1.0
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,net_return,30m,3444,-0.0019739487389888,-0.0025171071755404,0.0081860930805034,0.3092334494773519,0.4911200535273154,3444,11,1248,1,3444,3444,0,0.0,1.0
supplemental_2023_09_legacy,ng_r3_volume_quality,10,net_return,30m,50547,-0.0026111633621382,-0.0025171071755405,0.0062093248909921,0.2258689932142362,0.2838229123451547,50551,20,3049,1,50551,50551,4,7.91280093371051e-05,0.9999208719906629
