sample_group,sample_variant,selection_ranker,selection_seed,strategy_id,policy_id,signal_year,net_return,maximum_drawdown
primary_development_2022_2023_partial,current_contract,random_hash,2,ng_r3_volume_quality,protect_3pct_target6pct_3d,2023,0.0065210233,-0.3798526436
primary_development_2022_2023_partial,current_contract,random_hash,2,ng_r3_volume_quality,momentum_trail_4pct_5d,2022,-0.2487535044,-0.3274332095
primary_development_2022_2023_partial,current_contract,random_hash,2,ng_r3_volume_quality,momentum_trail_4pct_5d,2023,0.023250211,-0.2725719714
primary_development_2022_2023_partial,current_contract,random_hash,2,ng_r3_volume_quality,fast_failure_2pct_target4pct_2d,2022,-0.4576966082,-0.4687423274
primary_development_2022_2023_partial,current_contract,random_hash,2,ng_r3_volume_quality,fast_failure_2pct_target4pct_2d,2023,-0.1360424332,-0.5412409995
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_distance_only,next_open_1d,2022,-0.4818502137,-0.5050857024
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_distance_only,next_open_1d,2023,-0.2798417754,-0.6407580871
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_distance_only,next_open_2d,2022,-0.2143130634,-0.3098621175
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_distance_only,next_open_2d,2023,-0.2110471989,-0.4402106699
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_distance_only,next_open_3d,2022,-0.2796838733,-0.3349279057
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_distance_only,next_open_3d,2023,-0.055091163,-0.3733323394
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_distance_only,next_open_5d,2022,-0.0885323402,-0.3351199753
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_distance_only,next_open_5d,2023,-0.0175215398,-0.1585549256
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_distance_only,protect_3pct_target6pct_3d,2022,-0.4338371348,-0.4453273229
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_distance_only,protect_3pct_target6pct_3d,2023,0.0638989691,-0.4580568446
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_distance_only,momentum_trail_4pct_5d,2022,-0.1453762476,-0.3161050401
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_distance_only,momentum_trail_4pct_5d,2023,-0.0456924821,-0.2647279247
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_distance_only,fast_failure_2pct_target4pct_2d,2022,-0.3672088309,-0.3932781007
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_distance_only,fast_failure_2pct_target4pct_2d,2023,-0.242943281,-0.5331542525
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_strong_no_ma,next_open_1d,2022,-0.6196214048,-0.637878225
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_strong_no_ma,next_open_1d,2023,-0.2821841693,-0.7449946291
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_strong_no_ma,next_open_2d,2022,-0.3688990379,-0.3940143367
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_strong_no_ma,next_open_2d,2023,-0.1499238866,-0.4768765384
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_strong_no_ma,next_open_3d,2022,-0.3026525314,-0.4154444832
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_strong_no_ma,next_open_3d,2023,0.2271952613,-0.4125871072
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_strong_no_ma,next_open_5d,2022,-0.3970882292,-0.4738713401
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_strong_no_ma,next_open_5d,2023,-0.1052575011,-0.4734202565
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_strong_no_ma,protect_3pct_target6pct_3d,2022,-0.5467632644,-0.5519769813
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_strong_no_ma,protect_3pct_target6pct_3d,2023,-0.1969205613,-0.6441773064
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_strong_no_ma,momentum_trail_4pct_5d,2022,-0.2479980589,-0.2765685633
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_strong_no_ma,momentum_trail_4pct_5d,2023,-0.1492885512,-0.3825919416
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_strong_no_ma,fast_failure_2pct_target4pct_2d,2022,-0.2298603406,-0.358164574
primary_development_2022_2023_partial,current_contract,random_hash,2,s0_strong_no_ma,fast_failure_2pct_target4pct_2d,2023,-0.2660799947,-0.5145353676
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_break_reclaim_stable3,next_open_1d,2022,-0.5281623717,-0.5247916654
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_break_reclaim_stable3,next_open_1d,2023,-0.0997033843,-0.5809151778
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_break_reclaim_stable3,next_open_2d,2022,-0.3970799778,-0.3959007824
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_break_reclaim_stable3,next_open_2d,2023,0.0118709776,-0.4240531058
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_break_reclaim_stable3,next_open_3d,2022,0.0399465909,-0.2556988573
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_break_reclaim_stable3,next_open_3d,2023,-0.0402529094,-0.3127550325
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_break_reclaim_stable3,next_open_5d,2022,-0.0234954918,-0.2694262715
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_break_reclaim_stable3,next_open_5d,2023,-0.0771943248,-0.1826730816
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_break_reclaim_stable3,protect_3pct_target6pct_3d,2022,-0.4069563351,-0.402719759
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_break_reclaim_stable3,protect_3pct_target6pct_3d,2023,-0.1381982456,-0.4893022282
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_break_reclaim_stable3,momentum_trail_4pct_5d,2022,-0.3655067497,-0.3804831241
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_break_reclaim_stable3,momentum_trail_4pct_5d,2023,-0.0867471884,-0.4211014128
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_break_reclaim_stable3,fast_failure_2pct_target4pct_2d,2022,-0.2933517608,-0.3206987484
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_break_reclaim_stable3,fast_failure_2pct_target4pct_2d,2023,-0.015098744,-0.3374794631
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_near_reversal,next_open_1d,2022,-0.5768578791,-0.5834299394
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_near_reversal,next_open_1d,2023,-0.2438856284,-0.6857075934
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_near_reversal,next_open_2d,2022,-0.4948938239,-0.4999893804
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_near_reversal,next_open_2d,2023,0.1066723817,-0.488629414
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_near_reversal,next_open_3d,2022,-0.031593083,-0.2505352122
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_near_reversal,next_open_3d,2023,-0.0031069748,-0.162838481
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_near_reversal,next_open_5d,2022,-0.1333409193,-0.292260501
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_near_reversal,next_open_5d,2023,-0.0793918624,-0.2370739881
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_near_reversal,protect_3pct_target6pct_3d,2022,-0.3915486866,-0.4262389169
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_near_reversal,protect_3pct_target6pct_3d,2023,-0.1401242616,-0.5052498031
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_near_reversal,momentum_trail_4pct_5d,2022,-0.325913114,-0.3404756535
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_near_reversal,momentum_trail_4pct_5d,2023,-0.0268262933,-0.3549645336
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_near_reversal,fast_failure_2pct_target4pct_2d,2022,-0.5797269275,-0.5839666801
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_near_reversal,fast_failure_2pct_target4pct_2d,2023,-0.0558558732,-0.6081725729
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_immediate,next_open_1d,2022,-0.2697174668,-0.3146574002
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_immediate,next_open_1d,2023,-0.0761293035,-0.3710888844
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_immediate,next_open_2d,2022,-0.272756791,-0.3683670395
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_immediate,next_open_2d,2023,-0.0392485281,-0.3816838615
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_immediate,next_open_3d,2022,0.1955101197,-0.1342235995
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_immediate,next_open_3d,2023,-0.0084494157,-0.1749053835
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_immediate,next_open_5d,2022,-0.1477236887,-0.3385319714
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_immediate,next_open_5d,2023,-0.0776034583,-0.267234496
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_immediate,protect_3pct_target6pct_3d,2022,-0.4173468066,-0.4566720835
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_immediate,protect_3pct_target6pct_3d,2023,-0.0106843777,-0.4802211243
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_immediate,momentum_trail_4pct_5d,2022,-0.1905927712,-0.3149067614
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_immediate,momentum_trail_4pct_5d,2023,0.2175959529,-0.2050111469
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_immediate,fast_failure_2pct_target4pct_2d,2022,-0.2634561703,-0.3569653763
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_immediate,fast_failure_2pct_target4pct_2d,2023,0.0509914286,-0.3681839652
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_reclaim,next_open_1d,2022,-0.2642530231,-0.4422202016
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_reclaim,next_open_1d,2023,-0.1941204595,-0.46728332
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_reclaim,next_open_2d,2022,-0.1173014583,-0.2620909103
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_reclaim,next_open_2d,2023,-0.0449659376,-0.3293522607
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_reclaim,next_open_3d,2022,-0.1163871151,-0.2976888164
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_reclaim,next_open_3d,2023,0.1213715304,-0.1643018854
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_reclaim,next_open_5d,2022,-0.1931612307,-0.2616257995
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_reclaim,next_open_5d,2023,0.1342378917,-0.2436264804
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_reclaim,protect_3pct_target6pct_3d,2022,-0.1753319763,-0.370553713
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_reclaim,protect_3pct_target6pct_3d,2023,-0.1736419494,-0.3868042952
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_reclaim,momentum_trail_4pct_5d,2022,-0.2711260051,-0.3350138586
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_reclaim,momentum_trail_4pct_5d,2023,-0.0750526541,-0.3354564856
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,2022,0.4428915135,-0.2641968584
primary_development_2022_2023_partial,current_contract,random_hash,2,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,2023,-0.2843918693,-0.3860655437
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_first_touch_reclaim,next_open_1d,2022,-0.3330689243,-0.3519938199
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_first_touch_reclaim,next_open_1d,2023,0.0544982495,-0.3428460624
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_first_touch_reclaim,next_open_2d,2022,-0.3336310812,-0.3388945706
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_first_touch_reclaim,next_open_2d,2023,-0.1585430059,-0.4354136095
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_first_touch_reclaim,next_open_3d,2022,-0.454708375,-0.484737889
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_first_touch_reclaim,next_open_3d,2023,-0.0753447143,-0.5193802185
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_first_touch_reclaim,next_open_5d,2022,-0.3892568605,-0.3924768281
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_first_touch_reclaim,next_open_5d,2023,-0.0616889824,-0.4462984491
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_first_touch_reclaim,protect_3pct_target6pct_3d,2022,-0.3759117416,-0.3808781929
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_first_touch_reclaim,protect_3pct_target6pct_3d,2023,-0.0025921427,-0.3922037966
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_first_touch_reclaim,momentum_trail_4pct_5d,2022,-0.4208561891,-0.4154266647
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_first_touch_reclaim,momentum_trail_4pct_5d,2023,-0.0640860888,-0.4762011476
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,2022,-0.4194928224,-0.4177985493
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,2023,-0.0571603446,-0.4743260605
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_reclaim_acceleration,next_open_1d,2022,-0.439319591,-0.4643597785
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_reclaim_acceleration,next_open_1d,2023,-0.1306161445,-0.5164074023
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_reclaim_acceleration,next_open_2d,2022,-0.3937547143,-0.3996115351
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_reclaim_acceleration,next_open_2d,2023,-0.0081342367,-0.4097346446
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_reclaim_acceleration,next_open_3d,2022,-0.2936844921,-0.3066000431
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_reclaim_acceleration,next_open_3d,2023,-0.0913107702,-0.3683256448
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_reclaim_acceleration,next_open_5d,2022,-0.2801968714,-0.3424849638
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_reclaim_acceleration,next_open_5d,2023,-0.0065266176,-0.3018390409
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_reclaim_acceleration,protect_3pct_target6pct_3d,2022,-0.2726405939,-0.3540225502
primary_development_2022_2023_partial,current_contract,random_hash,2,s2_reclaim_acceleration,protect_3pct_target6pct_3d,2023,-0.0722921638,-0.3265780256
